backbone,predictor,condition,transformed_identifier,clean_official_index,true_class_id,cosine_similarity,clean_predicted_class_id,transformed_predicted_class_id,prediction_consistent
vit_b_16,vit_b_16_linear_head,d8_up,7600,7600,6,0.922492504119873,6,6,True
vit_b_16,vit_b_16_linear_head,d8_up,7610,7610,4,0.959216833114624,4,4,True
vit_b_16,vit_b_16_linear_head,d8_up,7634,7634,0,0.9454488754272461,0,0,True
vit_b_16,vit_b_16_linear_head,d8_up,7692,7692,4,0.9418376088142395,4,4,True
vit_b_16,vit_b_16_linear_head,d8_up,7706,7706,5,0.9400002360343933,5,5,True
vit_b_16,vit_b_16_linear_head,d8_up,7726,7726,6,0.9173732995986938,6,6,True
vit_b_16,vit_b_16_linear_head,d8_up,7744,7744,3,0.8785532712936401,3,3,True
vit_b_16,vit_b_16_linear_head,d8_up,7752,7752,9,0.9641268849372864,9,9,True
vit_b_16,vit_b_16_linear_head,d8_up,7776,7776,5,0.9776574969291687,5,5,True
vit_b_16,vit_b_16_linear_head,d8_up,7779,7779,6,0.9348957538604736,6,6,True
vit_b_16,vit_b_16_linear_head,d8_up,7781,7781,6,0.9603227376937866,6,6,True
vit_b_16,vit_b_16_linear_head,d8_up,7793,7793,3,0.9391303658485413,7,7,True
vit_b_16,vit_b_16_linear_head,d8_up,7797,7797,3,0.9529994130134583,3,3,True
vit_b_16,vit_b_16_linear_head,d8_up,7810,7810,8,0.9577092528343201,8,8,True
vit_b_16,vit_b_16_linear_head,d8_up,7818,7818,8,0.9673627614974976,8,8,True
vit_b_16,vit_b_16_linear_head,d8_up,7835,7835,7,0.9692859649658203,7,7,True
vit_b_16,vit_b_16_linear_head,d8_up,7864,7864,4,0.951660692691803,4,4,True
vit_b_16,vit_b_16_linear_head,d8_up,7875,7875,8,0.9541031718254089,8,8,True
vit_b_16,vit_b_16_linear_head,d8_up,7938,7938,9,0.949880063533783,9,9,True
vit_b_16,vit_b_16_linear_head,d8_up,7940,7940,4,0.9288216233253479,4,4,True
vit_b_16,vit_b_16_linear_head,d8_up,7944,7944,4,0.9164649844169617,4,4,True
vit_b_16,vit_b_16_linear_head,d8_up,7955,7955,1,0.9743102788925171,1,1,True
vit_b_16,vit_b_16_linear_head,d8_up,7995,7995,9,0.9325079917907715,9,9,True
vit_b_16,vit_b_16_linear_head,d8_up,7996,7996,6,0.9699968695640564,6,6,True
vit_b_16,vit_b_16_linear_head,d8_up,7999,7999,8,0.9635279178619385,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,3,3,0,0.9754785299301147,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,29,29,7,0.9437025785446167,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,35,35,2,0.9168686866760254,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,42,42,0,0.9515266418457031,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,49,49,2,0.9725476503372192,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,81,81,0,0.9605163335800171,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,95,95,1,0.9750701785087585,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,97,97,5,0.9756205677986145,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,116,116,1,0.9677076935768127,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,131,131,9,0.9378971457481384,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,151,151,8,0.9750193357467651,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,171,171,4,0.9152171611785889,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,176,176,3,0.9285227060317993,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,191,191,9,0.9695799350738525,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,194,194,8,0.9634716510772705,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,198,198,1,0.919888436794281,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,239,239,9,0.9640562534332275,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,261,261,1,0.9893524646759033,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,269,269,7,0.9572936296463013,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,276,276,9,0.9489789605140686,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,303,303,9,0.9787737131118774,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,304,304,1,0.8796129822731018,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,317,317,2,0.9492642879486084,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,319,319,5,0.947731614112854,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,323,323,7,0.9744968414306641,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,365,365,3,0.9666426181793213,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,370,370,7,0.9816471934318542,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,372,372,3,0.938277006149292,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,378,378,5,0.972173273563385,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,391,391,3,0.9660259485244751,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,409,409,2,0.9636613130569458,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,419,419,9,0.8804713487625122,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,449,449,6,0.9448256492614746,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,470,470,2,0.9727708101272583,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,483,483,2,0.9509168267250061,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,484,484,0,0.9158326387405396,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,506,506,4,0.9038833379745483,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,545,545,6,0.9315150380134583,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,562,562,0,0.9616809487342834,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,568,568,5,0.9331074953079224,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,603,603,9,0.9647066593170166,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,632,632,3,0.9629544615745544,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,645,645,5,0.9292824268341064,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,667,667,8,0.9630642533302307,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,672,672,3,0.9453178644180298,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,677,677,3,0.9291579723358154,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,685,685,5,0.9566590189933777,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,691,691,4,0.9148116707801819,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,706,706,8,0.9486960172653198,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,714,714,2,0.9395645260810852,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,716,716,8,0.9779772162437439,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,738,738,3,0.8961995840072632,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,739,739,8,0.965723991394043,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,766,766,4,0.9344698190689087,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,791,791,3,0.9756316542625427,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,805,805,9,0.9468724131584167,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,825,825,1,0.9764367938041687,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,852,852,9,0.9622781276702881,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,855,855,4,0.9493762850761414,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,873,873,6,0.9280466437339783,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,890,890,6,0.9476273059844971,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,920,920,6,0.9655559659004211,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,929,929,6,0.9479163885116577,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,962,962,8,0.9364969730377197,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,964,964,6,0.9170036315917969,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,977,977,6,0.9507636427879333,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,979,979,3,0.9414950609207153,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,981,981,2,0.9361981153488159,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,1022,1022,9,0.9199091792106628,9,2,False
vit_b_16,vit_b_16_linear_head,d8_down,1032,1032,7,0.9699062705039978,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1048,1048,7,0.9441797137260437,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1090,1090,1,0.9241670370101929,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,1095,1095,5,0.9819647073745728,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,1109,1109,1,0.8973231315612793,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,1111,1111,4,0.968959391117096,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,1115,1115,1,0.8795421123504639,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,1124,1124,4,0.9601528644561768,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,1129,1129,8,0.9423853754997253,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,1175,1175,0,0.9704104065895081,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,1202,1202,2,0.9729809761047363,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,1204,1204,3,0.9104592800140381,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,1211,1211,4,0.86894690990448,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,1220,1220,7,0.9909461736679077,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1230,1230,1,0.9580748081207275,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,1247,1247,8,0.9811378717422485,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,1263,1263,3,0.9549306035041809,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,1266,1266,4,0.9430568218231201,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,1287,1287,7,0.9869985580444336,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1296,1296,7,0.8804619312286377,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1370,1370,3,0.8122272491455078,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,1389,1389,0,0.9668253660202026,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,1401,1401,3,0.9392173290252686,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,1403,1403,2,0.9586930274963379,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,1411,1411,9,0.9535645246505737,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,1429,1429,4,0.9530233144760132,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,1430,1430,9,0.9218331575393677,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,1431,1431,3,0.9095925092697144,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,1436,1436,1,0.9713377952575684,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,1440,1440,7,0.97883141040802,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1468,1468,9,0.9544349312782288,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,1473,1473,7,0.9842367172241211,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1515,1515,9,0.9553583860397339,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,1520,1520,2,0.9620750546455383,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,1531,1531,3,0.9663459658622742,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,1534,1534,6,0.8915345668792725,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,1552,1552,5,0.9713618755340576,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,1553,1553,0,0.9638358354568481,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,1563,1563,3,0.9395066499710083,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,1568,1568,1,0.919623851776123,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,1579,1579,7,0.9863872528076172,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1586,1586,2,0.9465546607971191,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,1596,1596,0,0.9399234652519226,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,1626,1626,5,0.946761965751648,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,1640,1640,8,0.858934760093689,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,1644,1644,5,0.9526724219322205,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,1648,1648,0,0.967670738697052,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,1654,1654,9,0.9808689951896667,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,1667,1667,6,0.9313374757766724,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,1703,1703,7,0.888706386089325,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1711,1711,7,0.9705690145492554,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1771,1771,7,0.9379746913909912,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1783,1783,8,0.9783148765563965,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,1814,1814,2,0.976331353187561,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,1833,1833,8,0.8618762493133545,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,1836,1836,9,0.9722083806991577,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,1839,1839,2,0.9669672846794128,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,1852,1852,1,0.928275465965271,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,1871,1871,1,0.9661568403244019,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,1877,1877,5,0.9345516562461853,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,1884,1884,7,0.9183962941169739,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1927,1927,7,0.9728884696960449,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1954,1954,8,0.8636521697044373,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,1956,1956,7,0.848758339881897,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,1960,1960,4,0.9449777007102966,5,4,False
vit_b_16,vit_b_16_linear_head,d8_down,1977,1977,0,0.9837976098060608,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,1986,1986,1,0.9869689345359802,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,1993,1993,1,0.9762310981750488,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,2003,2003,6,0.9608486890792847,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,2011,2011,9,0.9841870069503784,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,2024,2024,0,0.96318519115448,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,2028,2028,3,0.9032540917396545,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,2062,2062,9,0.9185411930084229,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,2070,2070,1,0.7819707989692688,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,2082,2082,2,0.9244712591171265,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,2095,2095,1,0.9620570540428162,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,2109,2109,8,0.9732944369316101,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,2114,2114,9,0.9580520987510681,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,2116,2116,1,0.9511366486549377,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,2157,2157,1,0.9360095858573914,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,2167,2167,9,0.9233003854751587,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,2178,2178,1,0.9464422464370728,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,2191,2191,8,0.9534813165664673,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,2230,2230,8,0.9447146058082581,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,2242,2242,0,0.9683502316474915,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,2265,2265,5,0.9603989124298096,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,2268,2268,5,0.9657852053642273,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,2291,2291,3,0.9537618160247803,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,2334,2334,5,0.9560322165489197,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,2340,2340,8,0.9308254718780518,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,2342,2342,8,0.9722539186477661,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,2351,2351,9,0.9209128618240356,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,2391,2391,5,0.9342740774154663,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,2392,2392,2,0.936180055141449,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,2399,2399,4,0.9613311290740967,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,2414,2414,9,0.8817604780197144,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,2427,2427,5,0.9702247381210327,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,2458,2458,5,0.914994478225708,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,2501,2501,7,0.9614593386650085,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,2502,2502,2,0.9338343739509583,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,2536,2536,3,0.9682870507240295,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,2539,2539,3,0.9415061473846436,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,2610,2610,6,0.9172778725624084,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,2623,2623,5,0.934546709060669,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,2655,2655,9,0.9447748064994812,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,2668,2668,7,0.9503726959228516,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,2676,2676,6,0.8673385381698608,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,2687,2687,1,0.9501785635948181,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,2690,2690,1,0.889918327331543,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,2704,2704,4,0.8897411823272705,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,2745,2745,8,0.9570270776748657,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,2746,2746,7,0.9410640597343445,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,2750,2750,0,0.9245494604110718,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,2754,2754,3,0.9591001272201538,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,2757,2757,4,0.921789288520813,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,2766,2766,5,0.9446519613265991,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,2807,2807,5,0.8705208897590637,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,2844,2844,8,0.948410153388977,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,2854,2854,7,0.9815400838851929,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,2861,2861,3,0.9534268379211426,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,2888,2888,0,0.96705162525177,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,2898,2898,4,0.9739693403244019,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,2950,2950,5,0.9412363171577454,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,2958,2958,6,0.9848405122756958,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,3015,3015,8,0.9683353900909424,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,3024,3024,2,0.9570550918579102,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,3025,3025,0,0.9471951127052307,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,3034,3034,4,0.9324078559875488,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3067,3067,2,0.9499645233154297,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,3078,3078,4,0.9178127646446228,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3079,3079,1,0.9848524332046509,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,3083,3083,0,0.9464824795722961,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,3122,3122,4,0.9472392797470093,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3153,3153,7,0.9792400598526001,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,3157,3157,8,0.8844032883644104,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,3163,3163,2,0.9480832815170288,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,3179,3179,4,0.9255564212799072,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3191,3191,6,0.8755308389663696,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,3276,3276,3,0.9089637398719788,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,3287,3287,4,0.9078395366668701,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3288,3288,7,0.9873509407043457,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,3292,3292,6,0.9389791488647461,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,3318,3318,9,0.9459280967712402,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,3347,3347,0,0.9438608884811401,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,3353,3353,5,0.9407392144203186,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,3362,3362,2,0.9646135568618774,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,3365,3365,4,0.9278397560119629,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3375,3375,3,0.9669409990310669,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,3383,3383,3,0.9276240468025208,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,3404,3404,7,0.9790390133857727,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,3412,3412,8,0.9656195044517517,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,3413,3413,1,0.9569405913352966,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,3418,3418,6,0.9819279313087463,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,3437,3437,0,0.92585289478302,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,3446,3446,7,0.9132989645004272,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,3454,3454,2,0.9437237977981567,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,3455,3455,0,0.9627324342727661,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,3458,3458,4,0.9403233528137207,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3467,3467,7,0.8896980881690979,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,3491,3491,1,0.9489153623580933,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,3494,3494,6,0.9266594052314758,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,3512,3512,4,0.9590268135070801,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3515,3515,6,0.9533849954605103,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3542,3542,7,0.9864370822906494,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,3550,3550,1,0.9292352199554443,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,3562,3562,3,0.9418681263923645,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,3755,3755,2,0.9601472616195679,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,3763,3763,4,0.9745922088623047,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3777,3777,6,0.9704596996307373,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,3778,3778,3,0.9706805348396301,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,3779,3779,6,0.9194198250770569,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,3844,3844,6,0.9745628833770752,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,3851,3851,3,0.910149335861206,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,3852,3852,5,0.9599244594573975,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,3863,3863,5,0.9856172800064087,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,3867,3867,7,0.9729269742965698,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,3876,3876,0,0.8616067171096802,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,3889,3889,5,0.9210256338119507,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,3891,3891,4,0.9691683053970337,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3893,3893,9,0.9621155261993408,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,3905,3905,8,0.9626568555831909,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,3914,3914,3,0.9533276557922363,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,3937,3937,1,0.9828271865844727,1,1,True
vit_b_16,vit_b_16_linear_head,d8_down,3942,3942,9,0.951221227645874,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,3948,3948,8,0.9285768866539001,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,3962,3962,6,0.9520082473754883,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,3965,3965,0,0.9859522581100464,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,3994,3994,4,0.9095334410667419,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,3996,3996,9,0.9397198557853699,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,4011,4011,6,0.9551070332527161,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,4023,4023,3,0.9714687466621399,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,4054,4054,4,0.9647923707962036,4,4,True
vit_b_16,vit_b_16_linear_head,d8_down,4065,4065,2,0.9209859371185303,2,2,True
vit_b_16,vit_b_16_linear_head,d8_down,4069,4069,8,0.8787199258804321,8,6,False
vit_b_16,vit_b_16_linear_head,d8_down,4093,4093,6,0.9284014105796814,6,6,True
vit_b_16,vit_b_16_linear_head,d8_down,4094,4094,9,0.9315200448036194,9,9,True
vit_b_16,vit_b_16_linear_head,d8_down,4106,4106,5,0.9427275061607361,5,5,True
vit_b_16,vit_b_16_linear_head,d8_down,4130,4130,0,0.9382998943328857,0,0,True
vit_b_16,vit_b_16_linear_head,d8_down,4168,4168,3,0.9531969428062439,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,4170,4170,8,0.9186677932739258,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,4172,4172,7,0.9825700521469116,7,7,True
vit_b_16,vit_b_16_linear_head,d8_down,4177,4177,8,0.9102858901023865,8,8,True
vit_b_16,vit_b_16_linear_head,d8_down,4215,4215,3,0.8948797583580017,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,4229,4229,3,0.9585813879966736,3,3,True
vit_b_16,vit_b_16_linear_head,d8_down,4236,4236,7,0.9845561385154724,7,7,True
