backbone,predictor,condition,transformed_identifier,clean_official_index,true_class_id,cosine_similarity,clean_predicted_class_id,transformed_predicted_class_id,prediction_consistent
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2427,2427,5,0.9869494438171387,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2458,2458,5,0.991169810295105,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2501,2501,7,0.983094334602356,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2502,2502,2,0.9671015739440918,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2536,2536,3,0.9884185791015625,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2539,2539,3,0.9876865744590759,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2610,2610,6,0.9781439900398254,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2623,2623,5,0.9753055572509766,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2655,2655,9,0.9699668288230896,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2668,2668,7,0.9824226498603821,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2676,2676,6,0.964033842086792,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2687,2687,1,0.9677551984786987,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2690,2690,1,0.9767872095108032,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2704,2704,4,0.9887550473213196,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2745,2745,8,0.9844483137130737,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2746,2746,7,0.9796149730682373,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2750,2750,0,0.9768998026847839,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2754,2754,3,0.9697636961936951,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2757,2757,4,0.9735052585601807,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2766,2766,5,0.9320058226585388,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2807,2807,5,0.9689701795578003,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2844,2844,8,0.9831199645996094,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2854,2854,7,0.9737589359283447,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2861,2861,3,0.989392101764679,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2888,2888,0,0.97002112865448,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2898,2898,4,0.9869474768638611,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2950,2950,5,0.9884402751922607,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,2958,2958,6,0.9797235727310181,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3015,3015,8,0.9853821396827698,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3024,3024,2,0.9898654818534851,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3025,3025,0,0.9831165671348572,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3034,3034,4,0.9850432276725769,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3067,3067,2,0.9806846380233765,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3078,3078,4,0.9922992587089539,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3079,3079,1,0.9881781339645386,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3083,3083,0,0.9832181930541992,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3122,3122,4,0.9664516448974609,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3153,3153,7,0.9856683611869812,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3157,3157,8,0.9839546084403992,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3163,3163,2,0.9795634150505066,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3179,3179,4,0.9873746633529663,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3191,3191,6,0.9813224077224731,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3276,3276,3,0.9773468971252441,7,3,False
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3287,3287,4,0.9842020869255066,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3288,3288,7,0.9874346256256104,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3292,3292,6,0.9637260437011719,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3318,3318,9,0.9532853960990906,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3347,3347,0,0.988235354423523,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3353,3353,5,0.9771801233291626,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3362,3362,2,0.9697971343994141,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3365,3365,4,0.9780523777008057,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3375,3375,3,0.9841746687889099,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3383,3383,3,0.9736157059669495,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3404,3404,7,0.9900291562080383,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3412,3412,8,0.9850181341171265,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3413,3413,1,0.9848945140838623,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3418,3418,6,0.990227222442627,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3437,3437,0,0.9770213961601257,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3446,3446,7,0.9583383202552795,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3454,3454,2,0.9808588027954102,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3455,3455,0,0.9651172757148743,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3458,3458,4,0.9874517917633057,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3467,3467,7,0.9823713302612305,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3491,3491,1,0.9873838424682617,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3494,3494,6,0.9774086475372314,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3512,3512,4,0.9929236173629761,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3515,3515,6,0.9849231243133545,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3542,3542,7,0.9918211102485657,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3550,3550,1,0.9830028414726257,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3562,3562,3,0.9687762260437012,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3755,3755,2,0.9804294109344482,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3763,3763,4,0.9921444654464722,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3777,3777,6,0.9842543601989746,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3778,3778,3,0.9890488386154175,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3779,3779,6,0.9773747324943542,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3844,3844,6,0.978786826133728,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3851,3851,3,0.9902381896972656,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3852,3852,5,0.97503262758255,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3863,3863,5,0.986028254032135,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3867,3867,7,0.9858682751655579,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3876,3876,0,0.9748870134353638,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3889,3889,5,0.9895637035369873,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3891,3891,4,0.9869534373283386,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3893,3893,9,0.967330813407898,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3905,3905,8,0.9895447492599487,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3914,3914,3,0.9820119142532349,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3937,3937,1,0.9921634793281555,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3942,3942,9,0.9797509908676147,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3948,3948,8,0.9802493453025818,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3962,3962,6,0.9835866689682007,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3965,3965,0,0.99466472864151,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3994,3994,4,0.9821620583534241,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,3996,3996,9,0.9649119973182678,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4011,4011,6,0.987135112285614,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4023,4023,3,0.9818452596664429,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4054,4054,4,0.9867143630981445,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4065,4065,2,0.9773648381233215,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4069,4069,8,0.9809243083000183,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4093,4093,6,0.9805081486701965,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4094,4094,9,0.9791007041931152,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4106,4106,5,0.9726496934890747,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4130,4130,0,0.9894247651100159,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4168,4168,3,0.988454282283783,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4170,4170,8,0.9775611162185669,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4172,4172,7,0.9767549633979797,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4177,4177,8,0.990344226360321,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4215,4215,3,0.9765854477882385,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4229,4229,3,0.9819087982177734,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4236,4236,7,0.9868975281715393,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4242,4242,8,0.9765213131904602,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4254,4254,6,0.9719563722610474,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4290,4290,5,0.9832041263580322,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4298,4298,1,0.9933223128318787,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4308,4308,7,0.9772956967353821,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4311,4311,8,0.9846473336219788,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4323,4323,3,0.9802362322807312,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4330,4330,3,0.9578186273574829,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4341,4341,6,0.9898270964622498,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4355,4355,8,0.9898829460144043,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4399,4399,0,0.9818081259727478,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4403,4403,7,0.9831832051277161,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4411,4411,6,0.9643956422805786,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4449,4449,9,0.959965705871582,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4463,4463,3,0.96640545129776,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4531,4531,3,0.9796456098556519,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4539,4539,0,0.9880555272102356,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4547,4547,5,0.9878867864608765,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4552,4552,8,0.9788916707038879,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4570,4570,5,0.9805017709732056,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4590,4590,3,0.9914336800575256,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4609,4609,3,0.9646305441856384,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4615,4615,0,0.98747718334198,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4617,4617,0,0.9951785802841187,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4620,4620,6,0.9772619605064392,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4629,4629,4,0.9756612777709961,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4640,4640,1,0.9780727028846741,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4642,4642,4,0.9881794452667236,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4661,4661,7,0.9856933355331421,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4662,4662,8,0.9915771484375,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4675,4675,0,0.9966441988945007,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4676,4676,8,0.9876063466072083,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4704,4704,7,0.9832474589347839,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4723,4723,9,0.9928812980651855,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4731,4731,6,0.9905067682266235,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4735,4735,2,0.9710684418678284,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4740,4740,4,0.9678611159324646,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4746,4746,6,0.9961621165275574,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4748,4748,7,0.9930847883224487,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4754,4754,6,0.9714116454124451,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4785,4785,0,0.964918315410614,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4791,4791,7,0.9820789098739624,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4819,4819,0,0.9908927083015442,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4821,4821,3,0.9839368462562561,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4827,4827,6,0.9895787835121155,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4850,4850,5,0.9898622035980225,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4881,4881,3,0.9750139713287354,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4893,4893,0,0.9839406609535217,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4908,4908,3,0.9912014007568359,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4913,4913,2,0.9821285009384155,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4921,4921,2,0.9705876111984253,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4953,4953,5,0.9700130820274353,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4966,4966,5,0.9876320958137512,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,4990,4990,8,0.9745970964431763,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5000,5000,8,0.9864176511764526,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5030,5030,2,0.9815232753753662,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5062,5062,4,0.9884372353553772,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5077,5077,4,0.992169201374054,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5082,5082,6,0.9926556944847107,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5092,5092,1,0.9831375479698181,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5101,5101,5,0.9909412264823914,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5117,5117,0,0.9910463094711304,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5123,5123,1,0.986346423625946,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5135,5135,4,0.9902699589729309,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5183,5183,2,0.9797300100326538,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5213,5213,4,0.9892269372940063,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5218,5218,2,0.9795215129852295,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5220,5220,1,0.969772219657898,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5237,5237,2,0.985710620880127,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5256,5256,1,0.9786816835403442,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5284,5284,9,0.9681336879730225,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5301,5301,9,0.9730170965194702,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5318,5318,2,0.9741560220718384,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5332,5332,5,0.9798681139945984,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5333,5333,2,0.9846962094306946,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5360,5360,9,0.983573317527771,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5381,5381,5,0.9736363291740417,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5382,5382,6,0.964752197265625,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5395,5395,2,0.9843617081642151,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5402,5402,4,0.9925841093063354,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5408,5408,6,0.9931016564369202,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5436,5436,7,0.9857327938079834,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5447,5447,9,0.988915205001831,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5450,5450,7,0.9947623014450073,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5451,5451,8,0.9818973541259766,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5452,5452,9,0.9482433795928955,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5467,5467,4,0.9854564070701599,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5478,5478,0,0.9846048951148987,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5488,5488,1,0.9925472140312195,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5496,5496,5,0.9909186959266663,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5508,5508,9,0.9719634056091309,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5512,5512,2,0.9768528938293457,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5525,5525,8,0.9776517748832703,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5528,5528,3,0.9752848744392395,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5556,5556,4,0.9779307842254639,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5560,5560,1,0.9934518337249756,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5572,5572,9,0.9819716215133667,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5580,5580,6,0.9888413548469543,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5590,5590,9,0.9633122086524963,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5623,5623,4,0.9875008463859558,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5677,5677,2,0.9836351871490479,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5694,5694,8,0.9876894354820251,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5701,5701,5,0.9922769665718079,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5705,5705,8,0.9928072094917297,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5719,5719,7,0.9852657914161682,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5729,5729,6,0.9722340106964111,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5756,5756,2,0.9805138111114502,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5788,5788,9,0.9900267720222473,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5789,5789,4,0.9816376566886902,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5824,5824,2,0.9694392681121826,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5848,5848,7,0.9820784330368042,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5851,5851,9,0.9919759035110474,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5857,5857,6,0.9723824262619019,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5858,5858,6,0.9876536130905151,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5912,5912,0,0.9884243607521057,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5915,5915,9,0.96636563539505,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5918,5918,0,0.9840080738067627,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5924,5924,5,0.9800814390182495,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5977,5977,7,0.9917289018630981,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5981,5981,9,0.9747021794319153,9,9,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,5999,5999,0,0.9726336002349854,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6028,6028,2,0.971429705619812,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6033,6033,4,0.9575015902519226,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6076,6076,1,0.9912591576576233,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6084,6084,7,0.9893746376037598,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6097,6097,4,0.9917663335800171,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6169,6169,1,0.9867215156555176,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6190,6190,7,0.9848475456237793,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6224,6224,5,0.9906275868415833,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6244,6244,2,0.9705171585083008,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6264,6264,2,0.9651287794113159,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6271,6271,2,0.9800195097923279,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6288,6288,4,0.9840637445449829,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6332,6332,2,0.9776684641838074,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6349,6349,1,0.986366331577301,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6354,6354,2,0.9599947929382324,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6358,6358,5,0.9804264903068542,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6381,6381,6,0.9824954271316528,6,6,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6414,6414,5,0.97524094581604,5,5,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6426,6426,2,0.9829133152961731,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6434,6434,8,0.9845454692840576,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6437,6437,0,0.9837821125984192,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6455,6455,0,0.978193461894989,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6490,6490,3,0.9829927682876587,3,3,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6503,6503,2,0.9843157529830933,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6508,6508,4,0.9912794232368469,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6528,6528,4,0.9658011794090271,4,4,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6594,6594,1,0.9892473220825195,1,1,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6609,6609,0,0.9860386252403259,0,0,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6616,6616,2,0.9780043363571167,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6650,6650,7,0.9864329695701599,7,7,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6689,6689,8,0.9750556349754333,8,8,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6692,6692,2,0.9816586375236511,2,2,True
clip_vit_b_32,clip_vit_b_32_linear_head,d8_down,6713,6713,6,0.9679476022720337,6,6,True
