candidate_id,pair_number,pair_name,schedule_rank,direction_code,direction,content_official_index,content_class_id,content_class_name,style_official_index,style_class_id,style_class_name,shape_class_id,shape_class_name,texture_class_id,texture_class_name,selection_seed,alpha,part_of_initial_generation,output_path,output_sha256,output_width,output_height,pixel_minimum,pixel_maximum,pixel_mean,pixel_standard_deviation,model_predictions_used_for_generation,review_status,rejection_reason,reviewed_by,review_completed_before_model_evaluation
p03_r14_b_to_a,3,ship__dog,14,b_to_a,dog_shape__ship_texture,5924,5,dog,5451,8,ship,5,dog,8,ship,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r14_b_to_a.png,e34f8abcccfcb73785a037ae8c25ae47b4c91801d24c5a790f5a1917263aa242,224,224,0.0,0.9044690132141113,0.4717169404029846,0.18493041396141052,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r15_a_to_b,3,ship__dog,15,a_to_b,ship_shape__dog_texture,4990,8,ship,6414,5,dog,8,ship,5,dog,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r15_a_to_b.png,f75b6dc29eb31c329ff78bc8774037760efa3efa0f3ae6291e82e3760902bea6,224,224,0.0,0.9711084961891174,0.4974767863750458,0.23432528972625732,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r15_b_to_a,3,ship__dog,15,b_to_a,dog_shape__ship_texture,6414,5,dog,4990,8,ship,5,dog,8,ship,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r15_b_to_a.png,9e5ea858920ed82eb37f2fdd51c71b087d99c47fc1e71e5b6adba5bc6480095f,224,224,0.0,1.0,0.4281418025493622,0.23827148973941803,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p03_r16_a_to_b,3,ship__dog,16,a_to_b,ship_shape__dog_texture,5694,8,ship,6922,5,dog,8,ship,5,dog,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r16_a_to_b.png,391e77623d5731cb8cb0561355a0d06f663dc779117c78340b7ae59d001056ce,224,224,0.0,1.0,0.3787257671356201,0.27287888526916504,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r16_b_to_a,3,ship__dog,16,b_to_a,dog_shape__ship_texture,6922,5,dog,5694,8,ship,5,dog,8,ship,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r16_b_to_a.png,24fc332b26557003f43e4b31c79173b8c5faae35f56df71f7abf093854fc7b7c,224,224,0.0,1.0,0.40838849544525146,0.30084869265556335,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r17_a_to_b,3,ship__dog,17,a_to_b,ship_shape__dog_texture,1783,8,ship,2766,5,dog,8,ship,5,dog,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r17_a_to_b.png,f13ab0c812e72ccb7c0bfc2cc055763ec202a2a50933e0bc522c8c064728b95f,224,224,0.0,1.0,0.5306274890899658,0.2842133045196533,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r17_b_to_a,3,ship__dog,17,b_to_a,dog_shape__ship_texture,2766,5,dog,1783,8,ship,5,dog,8,ship,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r17_b_to_a.png,45f67325fbb46e6f810b0d5ea96ab88f363fd5ebc361a89dfdcf8335b346be09,224,224,0.0,1.0,0.5289689302444458,0.3613625764846802,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r18_a_to_b,3,ship__dog,18,a_to_b,ship_shape__dog_texture,2340,8,ship,1095,5,dog,8,ship,5,dog,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r18_a_to_b.png,b11d7cf455198e5ff7fdfbfec051040edccdbb5193b47057d1add983cc0847e3,224,224,0.0,0.9601141810417175,0.2828127443790436,0.1668580323457718,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r18_b_to_a,3,ship__dog,18,b_to_a,dog_shape__ship_texture,1095,5,dog,2340,8,ship,5,dog,8,ship,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r18_b_to_a.png,f26e5e25fe7478bfaf47172c15c4d34ea309c400a35cc63091ec435e79f2ef28,224,224,0.035805560648441315,0.9601576924324036,0.537230372428894,0.167514368891716,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p03_r19_a_to_b,3,ship__dog,19,a_to_b,ship_shape__dog_texture,2745,8,ship,4953,5,dog,8,ship,5,dog,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r19_a_to_b.png,6090f721e41d7b730d625f4b703b26cb7a9327b83d5bb170106b59a998935a0c,224,224,0.0,1.0,0.4447237253189087,0.21462641656398773,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r19_b_to_a,3,ship__dog,19,b_to_a,dog_shape__ship_texture,4953,5,dog,2745,8,ship,5,dog,8,ship,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r19_b_to_a.png,bd42f86193bf95a61ff5d268cce9cc518223845328bc159b60a7c7fbb54cc19c,224,224,0.0,0.9532979130744934,0.35879218578338623,0.20702415704727173,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p03_r20_a_to_b,3,ship__dog,20,a_to_b,ship_shape__dog_texture,2844,8,ship,645,5,dog,8,ship,5,dog,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r20_a_to_b.png,d3673c55e211b47c359bfaa6cc08f492a9aa8865e98ad14dfd03e30e72430db5,224,224,0.0,1.0,0.3904581367969513,0.2105761617422104,False,accepted,,Shaheer Ahmad Masood (SAM),True
p03_r20_b_to_a,3,ship__dog,20,b_to_a,dog_shape__ship_texture,645,5,dog,2844,8,ship,5,dog,8,ship,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p03_r20_b_to_a.png,7499e39726d2214876aa2878cabfb01257845c8dc21313baeea392c2b48ae4ae,224,224,0.03489464521408081,1.0,0.5018407702445984,0.1750379204750061,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r01_a_to_b,4,truck__horse,1,a_to_b,truck_shape__horse_texture,7995,9,truck,1667,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r01_a_to_b.png,41ad97cddfb9fab14b233ff5448185a1a58276f710715b0c8f5db45752d31890,224,224,0.0,0.9932630062103271,0.39055898785591125,0.2414887398481369,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r01_b_to_a,4,truck__horse,1,b_to_a,horse_shape__truck_texture,1667,6,horse,7995,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r01_b_to_a.png,ee5e486730299e1f5a6ea7cf2015963de87c37cb6ed144eb59af25a94c19ef9a,224,224,0.0,1.0,0.36038216948509216,0.26699963212013245,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r02_a_to_b,4,truck__horse,2,a_to_b,truck_shape__horse_texture,1515,9,truck,449,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r02_a_to_b.png,4cb7ee2aadfe25a4f8642ca11ebef22d2c12a72e46de5a12d85032f544bd1165,224,224,0.0,1.0,0.3779584765434265,0.23250281810760498,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r02_b_to_a,4,truck__horse,2,b_to_a,horse_shape__truck_texture,449,6,horse,1515,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r02_b_to_a.png,7fc1e2a492f9f325e111974ce21e66bb0d4dbe99acbd7edb6185be83b2fc645d,224,224,0.0,0.9775044918060303,0.28736186027526855,0.22274836897850037,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p04_r03_a_to_b,4,truck__horse,3,a_to_b,truck_shape__horse_texture,7752,9,truck,1534,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r03_a_to_b.png,edee9b85b83dbe0d7cdf265579c60c33218df2f6aaa63c88ac3f87a606447beb,224,224,0.0,1.0,0.41396060585975647,0.24063147604465485,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r03_b_to_a,4,truck__horse,3,b_to_a,horse_shape__truck_texture,1534,6,horse,7752,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r03_b_to_a.png,ce46f1c69b41e330e651b4fe4d2bc1a5eba839089bc2f51dca861fc78bd7b971,224,224,0.0,1.0,0.3116396963596344,0.22051240503787994,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p04_r04_a_to_b,4,truck__horse,4,a_to_b,truck_shape__horse_texture,2655,9,truck,7555,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r04_a_to_b.png,e80bc87590bf2aa8c63ad8590e801bed4a03786a780af2bf8b1af7a656d5d722,224,224,0.0,1.0,0.4291013479232788,0.2766402065753937,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r04_b_to_a,4,truck__horse,4,b_to_a,horse_shape__truck_texture,7555,6,horse,2655,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r04_b_to_a.png,fd38f61a821565ea79776dc2fc71ca98e5755a71d15ec2aa01e89f6f27c30f8a,224,224,0.0,1.0,0.4617618918418884,0.2671194076538086,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r05_a_to_b,4,truck__horse,5,a_to_b,truck_shape__horse_texture,6931,9,truck,5729,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r05_a_to_b.png,4cea3d6c5a115fbc1af5620ec4e948c22781284d242667837f415e0512aaf502,224,224,0.0,1.0,0.4401523768901825,0.2409939169883728,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p04_r05_b_to_a,4,truck__horse,5,b_to_a,horse_shape__truck_texture,5729,6,horse,6931,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r05_b_to_a.png,2b8604bccccebdb7cb173d979b7a7ae985b4e7dddf2980a420ae35546e636fb5,224,224,0.0,1.0,0.4758850336074829,0.2663346230983734,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p04_r06_a_to_b,4,truck__horse,6,a_to_b,truck_shape__horse_texture,2114,9,truck,3292,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r06_a_to_b.png,a5d447ebf2a925f680f28b8acf6790971866dabf71ef6585001303ee97cc7bd7,224,224,0.0,1.0,0.28522321581840515,0.24401386082172394,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r06_b_to_a,4,truck__horse,6,b_to_a,horse_shape__truck_texture,3292,6,horse,2114,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r06_b_to_a.png,4c387771ebdba6808ca66eb7ab09b32d853d95b2d9bb26b596afa0bdf9dd421e,224,224,0.0,1.0,0.30046164989471436,0.254937082529068,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r07_a_to_b,4,truck__horse,7,a_to_b,truck_shape__horse_texture,2062,9,truck,4754,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r07_a_to_b.png,d88d41589a693c4416bb32ce83e7f08064b550633fc03701bdc56f12d7387639,224,224,0.0,1.0,0.5299623608589172,0.23144562542438507,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r07_b_to_a,4,truck__horse,7,b_to_a,horse_shape__truck_texture,4754,6,horse,2062,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r07_b_to_a.png,27a366ffad2d9415663107f701bd64cae7f844901c7bf8fd34ab56eb3bac8e0c,224,224,0.0,1.0,0.5776671767234802,0.26280477643013,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p04_r08_a_to_b,4,truck__horse,8,a_to_b,truck_shape__horse_texture,7380,9,truck,4093,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r08_a_to_b.png,733818cc3e7840c51f61a544c441706350079c63034d41ed8741307c0e5dd4d6,224,224,0.0,1.0,0.28051868081092834,0.26516368985176086,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r08_b_to_a,4,truck__horse,8,b_to_a,horse_shape__truck_texture,4093,6,horse,7380,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r08_b_to_a.png,19dd65b13bf124b792a1fa1c4656269cde1b99f092d07173524a49b9f50b88d5,224,224,0.0,0.9056580066680908,0.26094958186149597,0.2109171748161316,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r09_a_to_b,4,truck__horse,9,a_to_b,truck_shape__horse_texture,5284,9,truck,7108,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r09_a_to_b.png,38404c4c3e2a42debbe769c2ea04f7fd94e36dbc99caa2bb2429184fc66740fb,224,224,0.0,1.0,0.5203205943107605,0.2450496405363083,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r09_b_to_a,4,truck__horse,9,b_to_a,horse_shape__truck_texture,7108,6,horse,5284,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r09_b_to_a.png,c4c76696296b4c007203f9aa661b156b2bde79f67c5be76c47830da82a7c98f5,224,224,0.0,1.0,0.47126930952072144,0.24472664296627045,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r10_a_to_b,4,truck__horse,10,a_to_b,truck_shape__horse_texture,4449,9,truck,7600,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r10_a_to_b.png,d12c540b3d024ca41cb0f88649316570c8b9cc0808d11d8c24a50ad297d3a58b,224,224,0.0,1.0,0.4184696078300476,0.2849522829055786,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p04_r10_b_to_a,4,truck__horse,10,b_to_a,horse_shape__truck_texture,7600,6,horse,4449,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r10_b_to_a.png,4a50123afb173557c5d5731d464ce0c5ce67b138c5412b9843656829c0aaea4d,224,224,0.0,1.0,0.3870490789413452,0.28028860688209534,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r11_a_to_b,4,truck__horse,11,a_to_b,truck_shape__horse_texture,191,9,truck,7781,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r11_a_to_b.png,c7ff5147f7f9728d725e2f5a05ed281c5744345db630e77941283c296a9a3e67,224,224,0.03720058500766754,0.9464449286460876,0.3990497589111328,0.22444987297058105,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r11_b_to_a,4,truck__horse,11,b_to_a,horse_shape__truck_texture,7781,6,horse,191,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r11_b_to_a.png,934547a1182b6e5eb5d3a27d8d03a9f19752324ef6f76c54828944bdc8b80553,224,224,0.0,1.0,0.3926464319229126,0.28185075521469116,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r12_a_to_b,4,truck__horse,12,a_to_b,truck_shape__horse_texture,4723,9,truck,7338,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r12_a_to_b.png,14882da7aada85f879823e4b8bdf593835e7bffa4746275a2d2bda0bdeb4e81b,224,224,0.0039170049130916595,1.0,0.5448457598686218,0.24516357481479645,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r12_b_to_a,4,truck__horse,12,b_to_a,horse_shape__truck_texture,7338,6,horse,4723,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r12_b_to_a.png,2b50469a7a37e6e0a701ef5286e3f616d7f250e81a4162587273189efafbdc77,224,224,0.0,1.0,0.5424335598945618,0.23990824818611145,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r13_a_to_b,4,truck__horse,13,a_to_b,truck_shape__horse_texture,1430,9,truck,5580,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r13_a_to_b.png,35661b07efb1d6988e698e6f95cba0f952728a41a61597dba58bc52bcbd93223,224,224,0.0,1.0,0.46173179149627686,0.2946533262729645,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r13_b_to_a,4,truck__horse,13,b_to_a,horse_shape__truck_texture,5580,6,horse,1430,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r13_b_to_a.png,f81c47fadaa025cb2a4cd4f776d383dc8468fc356fa3075dcff9e8d489423c44,224,224,0.0,1.0,0.45602115988731384,0.25410953164100647,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r14_a_to_b,4,truck__horse,14,a_to_b,truck_shape__horse_texture,3893,9,truck,3494,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r14_a_to_b.png,972c4d1bd381a52cdcc1f0e6ba581093451df116fe66b04451c8567e24f60452,224,224,0.0,0.9792743921279907,0.29836559295654297,0.20418357849121094,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r14_b_to_a,4,truck__horse,14,b_to_a,horse_shape__truck_texture,3494,6,horse,3893,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r14_b_to_a.png,369cfd235f33e11d629f22a03c1dfcc23b4de4caa454bff4507827a8b6933e7d,224,224,0.0,1.0,0.30400463938713074,0.24198730289936066,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r15_a_to_b,4,truck__horse,15,a_to_b,truck_shape__horse_texture,5851,9,truck,4620,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r15_a_to_b.png,270f1a21a3ef875204ad1168f8a316a467fb4e9e4a26f9082b23e396372c5e82,224,224,0.0,1.0,0.4178149402141571,0.2588019371032715,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r15_b_to_a,4,truck__horse,15,b_to_a,horse_shape__truck_texture,4620,6,horse,5851,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r15_b_to_a.png,a45e82843ec839dc5388bc9b8a729224ed9d4d8b65779138e1aab078069b48f1,224,224,0.05729805678129196,1.0,0.4842990040779114,0.2283926159143448,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p04_r16_a_to_b,4,truck__horse,16,a_to_b,truck_shape__horse_texture,7938,9,truck,920,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r16_a_to_b.png,a43d91931e2cebd8d6132f1708e5ddc357ab5f0662143e6e408d04e40eed4439,224,224,0.0,1.0,0.4490269720554352,0.23362910747528076,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r16_b_to_a,4,truck__horse,16,b_to_a,horse_shape__truck_texture,920,6,horse,7938,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r16_b_to_a.png,25f6db897b6e3eb5728acdfeb0dc5617d4585a2c387a816bb7da72bead85c5f0,224,224,0.0,0.9928984642028809,0.3421820402145386,0.22053396701812744,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r17_a_to_b,4,truck__horse,17,a_to_b,truck_shape__horse_texture,4094,9,truck,3191,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r17_a_to_b.png,71d874b2733b65ca08daa58111048c3ff1d2092983101065b87e263964c1328b,224,224,0.0,1.0,0.30616316199302673,0.20346760749816895,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r17_b_to_a,4,truck__horse,17,b_to_a,horse_shape__truck_texture,3191,6,horse,4094,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r17_b_to_a.png,3682a0e08c0f0b52a40fc84227ddcfa6f1a16136b5713fdc32c1bcdef62ce88f,224,224,0.0,1.0,0.5518088936805725,0.2603764533996582,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p04_r18_a_to_b,4,truck__horse,18,a_to_b,truck_shape__horse_texture,419,9,truck,5857,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r18_a_to_b.png,dbd8c226f5e6a1b53d147854c53fae9e0e744e26780df4d0d97d7357e8453341,224,224,0.0,1.0,0.5506906509399414,0.3988787829875946,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r18_b_to_a,4,truck__horse,18,b_to_a,horse_shape__truck_texture,5857,6,horse,419,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r18_b_to_a.png,443ff1ddf0c0c21492bbefe8bc40f433f31a3e33df46347dc2e3a2d3b71cad27,224,224,0.0,1.0,0.5549212098121643,0.37047338485717773,False,rejected,no perceptible style or texture transfer occurred,Shaheer Ahmad Masood (SAM),True
p04_r19_a_to_b,4,truck__horse,19,a_to_b,truck_shape__horse_texture,2011,9,truck,6713,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r19_a_to_b.png,936c92df5376db702dee8a67859bba8a5ce1452584c6a9ff7e7fd2a80a0593b2,224,224,0.0,1.0,0.4037701189517975,0.24966782331466675,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r19_b_to_a,4,truck__horse,19,b_to_a,horse_shape__truck_texture,6713,6,horse,2011,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r19_b_to_a.png,eeb8e7a32e8f4ea189d3134020681405e775656c8e85bd0762ce278e41c8815d,224,224,0.0,0.9646756649017334,0.3813421130180359,0.22955921292304993,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r20_a_to_b,4,truck__horse,20,a_to_b,truck_shape__horse_texture,1411,9,truck,2610,6,horse,9,truck,6,horse,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r20_a_to_b.png,b33854a598b1aff3956e6d17ee126164e21cd21b4fc65d4865b6b0a759d97035,224,224,0.0,0.9705337882041931,0.30159035325050354,0.1906398981809616,False,accepted,,Shaheer Ahmad Masood (SAM),True
p04_r20_b_to_a,4,truck__horse,20,b_to_a,horse_shape__truck_texture,2610,6,horse,1411,9,truck,6,horse,9,truck,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p04_r20_b_to_a.png,2f047296ba310e2ce12644af9980a5b9c549ea33a7970d6e887854a830b3c6d5,224,224,0.0,1.0,0.4496453106403351,0.2535426914691925,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r01_a_to_b,5,bird__monkey,1,a_to_b,bird_shape__monkey_texture,95,1,bird,323,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r01_a_to_b.png,c49f4bb841ef4852fb756995b0aacd64243d094e43c0b0eb6441b82143619334,224,224,0.0,1.0,0.5846335887908936,0.22940926253795624,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r01_b_to_a,5,bird__monkey,1,b_to_a,monkey_shape__bird_texture,323,7,monkey,95,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r01_b_to_a.png,85da59fe45ce72274fa477d7050c63d018c2c641d7f35249bc06bb77393b2fbc,224,224,0.0,0.9865210652351379,0.5347872376441956,0.24668452143669128,False,rejected,no perceptible style or texture transfer occurred,Shaheer Ahmad Masood (SAM),True
p05_r02_a_to_b,5,bird__monkey,2,a_to_b,bird_shape__monkey_texture,3937,1,bird,6650,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r02_a_to_b.png,1a06894fb1f382ee8535704ff944bb8f30be09cd4a22619f9df160e22591d6b5,224,224,0.0,1.0,0.2852165699005127,0.22947156429290771,False,accepted,,Shaheer Ahmad Masood (SAM),True
p05_r02_b_to_a,5,bird__monkey,2,b_to_a,monkey_shape__bird_texture,6650,7,monkey,3937,1,bird,7,monkey,1,bird,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r02_b_to_a.png,8db18b20c41d4c1f97fbe1abf04e92ecc06cd128b9ac73e6409ad2dee9fd98f9,224,224,0.0,1.0,0.32855600118637085,0.2652641832828522,False,rejected,content object is no longer visually recognizable,Shaheer Ahmad Masood (SAM),True
p05_r03_a_to_b,5,bird__monkey,3,a_to_b,bird_shape__monkey_texture,6169,1,bird,6190,7,monkey,1,bird,7,monkey,6304,0.8,True,/content/drive/MyDrive/ATML-Assignment-1/artifacts/task1/cue_conflict/candidates/p05_r03_a_to_b.png,45da3f34bad873aaf51516d833e8d8e26bce430b594565601860ac8ffb1d2c4f,224,224,0.0,1.0,0.3957257568836212,0.22040000557899475,False,accepted,,Shaheer Ahmad Masood (SAM),True
