official_index,displacement_pixels,direction,transformed_rgb_sha256
4341,16,right,cc4808469a87924aa372f2fac5fe9ab8b7d8d95e68d8b1a96b9768f4238f0153
4355,16,right,e71ffd89f6fb9e54edcf531f3233c9a170c63c98fdd61068754bd1996b32ebe4
4399,16,right,d8a8e0fbbd7884e996393e750ac09f52bb851fc93be2c91d9747433d8eba9ac0
4403,16,right,430880995ca809b528b2422fbdd6195b31feebc6ed75be382153a0732ee0707b
4411,16,right,d77a857744bb8ebccabe7c9a418838c5cbcc73066156363b0b1ecf8276f2a0fc
4449,16,right,b34f4592e6c4c3c65c0facbf5ebfb7491707e00f9fcb5f5d3be06cf1ba279a5c
4463,16,right,de7309189afdf5a223dcb99a138a21cc77786249236a51d9aaaf7f8f89e812b5
4531,16,right,698c72a57a1f541b6ff407d1537e274269a2f6008304333169b532b8ebbefae2
4539,16,right,db5639084782f9d97911a6f73befd0630205d474c9b0a279824f7df19eca5179
4547,16,right,0c0a96d96d8311a72972e344eab36837094724eded337d76357f8c167df30739
4552,16,right,96492dc6637ede40302cc59cf3235ec507a8ac5c623d5b75beb9e14ce934c591
4570,16,right,00a4225b6075e7aff3dd4ffc990f6239f204521cf96d3f03add0c8844fbdcd1b
4590,16,right,c729b083f5f14901949d3f57113a8c166a2bb25b35b311a96fd809be9213d72f
4609,16,right,5981acdada36d770ec7f3d7ec7d675098b2a65231d12aa114258602aa85fb697
4615,16,right,b116533aad498e86d56d6b53e0c178678388ab8f8e7b422c11047da92ccca225
4617,16,right,5d848045e0f630f9d9aafa882c3930bc984fb62c93e6c03098dd57f6c0bfed5a
4620,16,right,f9a161268db9c16f3e9ad19206b8510e197be13923f9206f2a3d063bcb2b90bf
4629,16,right,bbe06d9343ed07c2fc653638833953060386869f29240b8341d36bad2b7eb0f3
4640,16,right,4c0c4c090cc33deaf3d5e63cff7f3e0439b6a217680e1dccf055717b694ef02e
4642,16,right,08cf225de3c54212ce562976b39e0c42d4f72abc279a4a1c4e6925d36ae98585
4661,16,right,019d8a82d4e7a4f73a5b53560cd25afaebadaba1117b4b33e5820d572a8f6c79
4662,16,right,d219f2ca37ef35da3f66649efb3e94af6bc2ab28bc713bf8938587a174d2421b
4675,16,right,0567cab85176021035682f52c5082d153be62b5e0ac3e35faa22b4baad7197fb
4676,16,right,20aefa8ba8001408534583be386e14b99ce3a5890fc458bf005c416eea381483
4704,16,right,8e1f92ba7d291dbc4fbb9496c1cbc5b0ba1bb295735de766d3c97d390f9c3baa
4723,16,right,2db69854c5189e5a9ee6b2715977e7f57cdf515baec315fbcb4dbd45fbc256c7
4731,16,right,e75b3a7bedf9ad0e3d65553ff4efe4436eacd77a8f1fa081aab938d36e4b6cc9
4735,16,right,2fba52dda5b0ec91564a37664ac6165d57b50f15487cb558d68582584917c00e
4740,16,right,cfc06c9888c1b432ded88bdc7f9866c6daedb2ed083dc522d8a729ae9015f444
4746,16,right,f7802cc0dc606edf3dae6ff87a5bf651dff47aa51e536a86b50fb91117d6c7fd
4748,16,right,a12ddc4f29f26e6a70c9c9a6056082371f3a10c763d4752cb215d33bf6e1a5b6
4754,16,right,27d74ac05cd055214ea8f87a3220964fd86a941a4672dc80e7dbc062b2278727
4785,16,right,59d80a49da90918de29d3490c51a483b98fb2349240b3b7d551d5d7b64d53f24
4791,16,right,20e55f4bd16ee8cb9dc3bc44ce9ce0fa165e63475c4952cef6926c2f76e02334
4819,16,right,f89b0317a0604b1f5f9af1835406ecae0df27a066a0f68ae173248ebb73d8de5
4821,16,right,b60223d6013134c8ae0b755817cd62b1cc999b3746dda1689efc38567bc1bb19
4827,16,right,465a46d1dc010736086a904e2568aee44207eea34c27ab53f27b9dc25c8206eb
4850,16,right,f468024b1d34caa1830f8dcd19b20a321906a53868c18b85c3d18c649303bbbd
4881,16,right,13ac9b04c8f68d74f469c3bd11ab3d3722bc3a77a24b5b45c659d5f554a7a581
4893,16,right,85cbc256b7b92ff786ce3daa9ce4490ba7a5a0c9bf9c13653a1721c4e686d4a1
4908,16,right,e6cfc92ab2c191212d091f67b5b3328227ed2910c5c7e58bddd0d963b23d8aa8
4913,16,right,463a0c6dffecdf58e66465be1b14f9328667743513f5c0b3bf8f46994d56359e
4921,16,right,40a807e982fcbdc3ae325c84016e02bb12054d5caafd7715eea6d5dd1f12cae6
4953,16,right,d686ac6307a3c992a9deece82e78c6ae4e01f933942a791e9b56db9a9ba5da63
4966,16,right,097ff7d382d3a16c25fa0a801c3646558ec82ee4c46f5d0ef3a882e01c2269a9
4990,16,right,d80851060b7fd23f7551a8414a3002516eca0535d8db54dd5059058f72bf4af8
5000,16,right,9115ad84ab1fa4cf6711ae514c93f19de9258f79994d0b5f0c26fed2bdc492a2
5030,16,right,5a948384dfb5b59885274f9514479982e2e02c40dbed5f2a305d77a9714f092f
5062,16,right,1dac30fa2af4023592a83f0a1cd653d1e9e3bc417ce185cdcb8e101d976a93f7
5077,16,right,3f0df305410f39dfb9ae68595e4aeac0239484707c7e65b360771528ac34db03
5082,16,right,7afd89eb54d83889c0869e32639b6840a8fd8becd241ca52ccde473c2232f3b2
5092,16,right,145f6d0c91dc86f7eda38fabe6c117a29cad917f1ba85cd1f311216591473527
5101,16,right,eb85a300d6ff0deaf442877e7078d05972d6d85001cd71bc9bda2794318fd4ab
5117,16,right,dd358e90a20cc0542a23c96addab163ae46ec667c0a9b61da8ed243cedec4d2c
5123,16,right,ad87eb7c13071b40b0634810612e41dc8f7e7a67bee6bad98152cc117def5c2e
5135,16,right,301072dcbf1dff414aaa0dca1c6db4253ad54dadf0e8ee7b2c39db39bec540f8
5183,16,right,23c74e83da9975d0556aa76a375e56a0cd76a32e85b2bc137890af6ecf43da74
5213,16,right,690ebfbf4ec4a0d381ce8dbc004c97e8de6db034bbca253fed01ea0545c3203d
5218,16,right,fb6728e81eb2585a2b93810ba89593fb9b1d37885628c57b9392d78d91da6664
5220,16,right,3b7cfbf2f91e852dcb47b0900849b831cb69687ffb50b67b922dd69042d03578
5237,16,right,d989dd2b6f5ff84ab161fa4a1a34e141b69da020f96cc2a5b6221b8f1580b439
5256,16,right,094fa9f57775e7d81c37f4c7fee5df28da2aed08fe80674d7dc974a00cb0cc28
5284,16,right,c2af5b2b3e3e09cc27a2b05e030d4471b1183cc4fd972cac88e71f8ba0c6536b
5301,16,right,387b72cfcc343382be8319f6dde3d42a29327f77e0f2497656fe29426b879c78
5318,16,right,3cf26dacbbe3da673aa652293c65bf119ab4d8abc42651b3c304fdf2778b2db5
5332,16,right,e067d3e58011620fb0b75f18127f0b1cec7ffc2392f1362811f907a921a97302
5333,16,right,b2df376f012c2eee1f719d015610edb18f393d824170bd68623c07e3c8b8d745
5360,16,right,f9e7486980b662b56b75a00148e2f797cf19a88e698056aa4d0e5ed667854833
5381,16,right,e6e8aafdef69ea7dd19049bb0e2fb414c09793ac14af17819b58c4060e88fcb9
5382,16,right,007c5350d369d6178afd70de71a194658d8d38f1e601b033190482b9e49749ef
5395,16,right,aa7018ccc6e962715b457580d6a77bfff6a5f8564a03ca7a84ccca96cde7dcc9
5402,16,right,bee3051fd6220c386e4988a5fd090dd184a56aab49900639c0957011f00f9580
5408,16,right,e9a0309ee54f58056fc5d4fc62a8a9769c5d378293e32607b7885a3590e349cc
5436,16,right,db87809321c463dcd5125bc7269faaa086fe34b08414dadeceb52610b1c16652
5447,16,right,35308adfaac0647e84d890ed89602a13ed947c7b231f0ee60b929c41d534c5b2
5450,16,right,b63e85fd3991d1d641e4f8904ce5a21815735b4e5206b6f5ae9a0b44e16642c2
5451,16,right,f866b22efcd0844ec4fe6dfa8ae4d172ee346a6508c7425d4bac0ebadf2a2cc0
5452,16,right,90073ee95b5fc3d0965ba0a24a9665026d402433d26832b9fba767a585c42f9f
5467,16,right,9cd0baa2efeb3e437c3b5b9c5e1690598ad3e8c6425818fbd078a796256c118f
5478,16,right,8858c974cfb6a88e05c928185c71d23db7241ee0aea45d9bcb817c20557c52e1
5488,16,right,f507773928f215daace10e90f8ca54590e57be6305cc94ca3883421560f87f2e
5496,16,right,d4393de008fcdc70b7c355acaf34ad7c6e19d72fe95bcaa1a6497377272fb251
5508,16,right,ae885a5afd21cedb2a027ee8026f2df1c5b3e72064e5569045af439be471df62
5512,16,right,d8f5f9e820b4f3440b905bba385b23e74511a3329911610ea79ca9c84efdfe81
5525,16,right,5b24f676e184b2a2f0268df265942c2d13227953a99051a4f482e3fa9c4104a8
5528,16,right,9d7f41e4bb28c9994cea87e24f224fcb1ca140292c9b02578e0aa60c2f194f72
5556,16,right,d5e45367317a1c4fbdf1c80b117c6d18616069e6f0ffad5cd57ae333392a90c6
5560,16,right,3019a98e9f2eeae06cf2047758ecd3b76ac7a7d5a9b77b02213b43252ed2da13
5572,16,right,4a2d7c8e87e331919027250766e3cc00856c9a4d086f06c3e4c6a2bef1dcc9b7
5580,16,right,b5007e88208b758df03e4990f4646a4f6b3e3335e6c7cd591671a7057c85dc1b
5590,16,right,4006d3038bdd179806477980608ef5b3f3170fcbf15b8a4cf6821421b9ea3e39
5623,16,right,ecc852d63e2adc5c2d5d1ea625094cb224dca8d9224a5f5088c56c066385414c
5677,16,right,346000b71bed2e860f1e1fa5b229ec456a096489eb7fdeb814e8c76ee13efe96
5694,16,right,32cf570ca3b01854cc3637b517cfbc631c5ab64a6926e90a0d8d6a5c9a7d66e2
5701,16,right,11484ed975620a158e7c495ceaf66fb542d6856822a0a3dbf1a2c077aed187f3
5705,16,right,74be4ee0613b331ed06cdabccc04b26e2f72e6951175040cc0d7f40b080129f6
5719,16,right,237ec67e1bb83dacc28899e6bb83d2fa0d05fc41fd378a5ef78dc422413f7f0c
5729,16,right,7f024dcb8108cbfe7728f9f20074748ed2246a6b320fba7aa79c61a5dcce30d5
5756,16,right,ea67c4de45800c1c6a59e373727abc0cd16c14e4caf39348e790b431f609a2fd
5788,16,right,1813125c8df3cdfbd983e8970d95aa3bd73f0fd151a4762c129d093f7e1dea0d
5789,16,right,dbf2d423e33ac62146af2c05bcdbe60413fe5784808503a3819c1655b4a3750a
5824,16,right,7cb18803c8142a44ea09d7452c3ed49b72c63beda6ff88702db965afc82d82b9
5848,16,right,0912277b23e61d514f32da682b3928fc44db354700d22e94296117cf6e293cbc
5851,16,right,c460b371773d61658c9fc9b4cb067eb7a41ac4606c0be433526b71d26a2d282f
5857,16,right,305fad55623edf2fa64d26fd4961d74f5df55660ed7e2c766d02b0e7799a1802
5858,16,right,025eeae8513f04842984888485e28cfe7f175ba15c59e774528bea1bf945fb15
5912,16,right,0d9f40a0d0c4916d49b64bc46af38b306852b09c0a2b54a37ece3276f0a817e1
5915,16,right,3a8603c640c1b419c00ddb45d1e4f0693a203a3d9cc31966307917e482da2949
5918,16,right,b57a16b0e776ec44ac9aea7258aa5222fb176043a4e5e55218f7e0cf32c8ee07
5924,16,right,6747b456aa1bdd9c776b0314e0f2ef5c52c64d4450926f4021ed540ae21564b0
5977,16,right,507edf2909e438cb09bcea32a19ea39de8c798b0080752e3b16cd55fd6cd84b4
5981,16,right,fdf296aa425581feac0887030e24aa8c679b2c44172e974af246c8fa8609767b
5999,16,right,790d87b3c27c0ca388693cb018bae218bd8ec3ab5d5acf34a341a36eedcae047
6028,16,right,967d70f8b750490d6e931e6ed064715ad0a3e05716dc0700830f7d3efec0c009
6033,16,right,166938e9d0dbe9a91e650456c464ee52a3ac3b1d691c763907b67b7f5be827a3
6076,16,right,39a2d30f900e5df9f84b5ba0b75dfb7934bb294c8324de23367779c8fee9e329
6084,16,right,17361ca37666d6b482427914803dd6caea73974231c2f34c498b3aee1f753c16
6097,16,right,6fcfd148a932e8f12fa7fd4b9384ec619884470f2739bf9003f407092a81bb5a
6169,16,right,28e7149f1701473c4b4fc65ac98fe24529e7032e14345f0c01bb619eb9cb68ca
6190,16,right,b520cc53b4b8699b201d972e94e12ac3631b937db57bc55867d7de275c41b31a
6224,16,right,afdd3a9b9d5c7991da28fc91edd6f4a3036a890fcbbc2d53f1e9ce17545d6d30
6244,16,right,d64d254bbc93319df368618c26b724c582e4004354660cff4eba8534abc972fd
6264,16,right,056651360627f6bebd664da3bbdc68bb875ecf01fe2a78eacda3bd9ddef1b998
6271,16,right,7cb63da4fe0bff6f456ce7aa3b30cc8f398f8d347b524c799c92421aa43e7618
6288,16,right,9c036e376732f41fc8a5ed2fad20443d808e60fc83816d484f5065e45e784948
6332,16,right,eab5d9e0bdd2244088fe803658fd19433250aaba8b3704100d4b1aa2be010696
6349,16,right,aa6ec7abd59a1dc4223f82b676c4e9ae484500d35c52ad3d725a5c34ff87d1fd
6354,16,right,bc96c0fa880e20a688771acc54789ac7b97852cb9c96fc1a228c95eb4b39e6b6
6358,16,right,ddef3479247c203211909ec120dfde4d784469b983f453566fe0742beafa63ff
6381,16,right,c8c1573c044f20d66a7cdd1f6f5ec6e2f0ebf030b29e08ccd0562316152f854b
6414,16,right,ccd8d158c5fceb3c595098b373af0eafab921507ee2d7257a6c75a6e0401bee0
6426,16,right,309c30dea0aab9bb7dab65bc363c4141d97f69f5bbaac09d184618717698f371
6434,16,right,6e6b4e4c20844b9eee94d253089433b45455ac9cb514d21c22c109eb90a6f10a
6437,16,right,3c17e11cbf01c548f1c376c31936c8628ffbeb4e9aa3d402137ed41684637f54
6455,16,right,cb4f69cb56d2ef39da6cbe6380f1a6689b826605da283ec5ff2b6bb65ab62278
6490,16,right,d65973671f9cc74ed0a12502036696753dad152c32a4a2a93cdefd5f3966fc8d
6503,16,right,e94bcf2d1e02c845b19cd77acab88ce53272ff5043e33a6c0c6a774453b86956
6508,16,right,e07f35b46a9dd1ebe2b1c9197c5ef5e6297870c44651ff4c01bf6afdffcca4f4
6528,16,right,9bf68e9b934336a0b96df85007cbbc0e8a07e28cce9a6661ee2903c8e42947ec
6594,16,right,6f90d50d34ccff7e92ecb9271aa7e86f2dd5e7047680798ae710c1af22e291d2
6609,16,right,8450904c8e88d7c1925c9651965491476d29a21e366c56ef4116c21fe6ab168a
6616,16,right,4aed9110d88e51ddd2c40e37cec2e148fb93bf1a7bc7d80cd5b9951d5bd997a0
6650,16,right,d7cf5238510fb6a48d586dec57d50695c9ba4f0ba349e1a04861ec81c1675ce8
6689,16,right,1bbe4201c93fa55baadf30bab38ece91405c69b5c912258a776c21c1e6e5f143
6692,16,right,6b955ab29c991153f5783033a0de7febabc94a10b7e4157d39e0b61dd86f8667
6713,16,right,7527c326b2b553aaefc668a8663341a1d283de5775e741c589b2fa02b8737b59
6716,16,right,99246667484de1627cc4ee8e8049d8b35d8086c1981f57d443a25244cebd7adb
6726,16,right,153dfd469e0322a4c254f4b5a9feda98bacd50fef2c5d6abefc4b5c714da70c7
6733,16,right,2c7681d2456a5c7816378d905bc4e21c66133033cbf92bf900c76b18676c4baa
6772,16,right,3518f3f0f444b8510a4a9288235c1f5176735323fe49ce1d6aecf2d7c3d13d3e
6805,16,right,3e5105e292e153ce05b4a1377488db85dfc51f8c8617bd2289e5c562dc11d0e2
6836,16,right,3e9aab894590a4aa4a617b6cdd9e4a4f695df49e93435e513fee42d6c0b1607f
6844,16,right,f1d2ef5030e4f0a1998bbe2800e8515716a902dc456e98f776a8093cabdb3eb1
6922,16,right,bbe382542998a684c5f1e3b847ffb34e0cb655b654b35f5e48ab370c439e15df
6931,16,right,1e00f30ef9e6c99e486b6c7b78c23e3d929ded9d674cf4e1ab8310a4535801e2
6938,16,right,0b8d723bae0c1b58292d1b39941a8f082a66d60c5e4a90e842f37af83748eba4
6952,16,right,fc7b86765cf2a2aace879c096578bf2d4b0b2cb25f72bb0aa098859524dbca0c
6954,16,right,c54a3debbc9d24d1989a52b8ebf7dae11df6a0f4a0a53fe6bc79a6417ef0b2d7
6986,16,right,d348a97d807566087517bb213f19d7e0f49dd3e12ebf7630dca2c880a5fc2fca
6989,16,right,63e0a2bb8b69e37f1937afd398f8899da086a5e6ff70698a89799c24bfbbcc2a
7009,16,right,13c270c360ccd44210f57a4574a5f33422d044a7a089382b8a5904cd4629b245
7029,16,right,2bd882b1e6121d008ee2b51e62563ca3cbfe67de5fe7de06b91f6be47a06d3c6
7033,16,right,20859d946ab4e28d13d48b0a2298b732a228c831637eb333d6ed8fda15afc5af
7041,16,right,e6567476299a453acaf3599bc4445087b4188250c706d06cdccbc9a155df094d
7047,16,right,629ea151d5936c1c8bd8c281a79ba33ff34e84f7f5389644046cdcbccb8ce0ba
7081,16,right,d87ad905226f81cd4e31592521ff3b99e3d6d4503d49b584d337d17c6dcf99a2
7084,16,right,b624acec222082ca47077560c1f2c6801195c912e2a21ec17fe2bacfb14a2831
7108,16,right,19ab0c7bf92e63b7b059ba5a5734053c10df2b2fe24c06cd6568d4a6be6dc417
7130,16,right,ae2687411e694381ff7ea72aaa4e59c91de06f466390626a227ab758eea2b461
7138,16,right,ce36ac41e59bfe9e1f51f2f332e6c33cd5137b43fbd0a6b1b48510701b247af6
7150,16,right,7b0c4d0d9363b2c64052247561ad6e494be7b4519e7e51c41a332f0e8b1daf6a
7202,16,right,f805b6e02dc1091501908ab39b927fdfce56d2e470857bde734fbd9df0e7d8c3
7262,16,right,2d6be8a4319f2e3781dc7bcc3b6130faae8f4029ee86ee5af0a0e96781127b96
7266,16,right,2cb7d68821904a790d40e6a7a3de32f6dcdb48a84d938d1df9208de2e0ac8dcd
7270,16,right,a7b33139b585049ce9f9f184e1db0480a6543dbc204d2a007a54b67069a4a80b
7309,16,right,32a0a927acfbe218c7d0dd83abdcae142df2149cac839d1116a0a671c6a2abbc
7320,16,right,3ebb8c264d549fedb1940a35ed61af5442ffb5823e464cca00718d27fd1cb6c3
7338,16,right,5d5bde46cc3b13167ce4b6d3b4ecf479179e30be6d98f4fe6433abc37a44766e
7372,16,right,222f4eb6dc0b14d45eafd57e49c7dc513f69dcb8f02dd71ede1d99cc84c8098c
7373,16,right,5de8ee18cf7bc4d310885d11291c89842bacbbf9cc7a7f0ded028aca1017e63e
7380,16,right,67b537b12a9c87aed4d2c3dafde0f486e3ab9d77b1299d72cf7f73e8144547b2
7390,16,right,d984c7e6c4e4b0df0fa2c0eb32024a488f5155bc0760e395209b625c9781ec72
7413,16,right,bb4103f4c7d544dc211c3bcafd77fbf6a05d66683bf45fd592056e5b00e853e8
7416,16,right,c16c53de01f3e78efd4b5688aec2cd98dcc4b4669ec0f12731d31ccd88afa8a1
7425,16,right,6c4db607a623d80c7d356fbbef11e268962fded56555f2cf0a1d9b37e5b6b3a8
7446,16,right,6edab9df67ccf3412e118b3bff59453208870b73bcfbf7dc184d6d1a32c8d10d
7460,16,right,c1775de5185c7e69f68aa426553f3e169633e1a952ca3df850845552dc5d7022
7465,16,right,9b2832f4c6b6711c0c30cbbd96d43a700de380527fda854c4b5e0405a29a9c32
7474,16,right,d30047c56bcab47ab1df7cd9fe5d04419d9b01a12187760e8f198c516048045f
7475,16,right,c475a739b43526588b3a19d37a384a79c4e8a780b0aa91176242e95b58e433f5
7476,16,right,729c135d9ec5325349dfc5316b2550d5b6c0f89db21894639a272338d8259ec8
7544,16,right,782fa7eed4fe45e7277a3e9fbb6b1be79abfb4a8e510c0c082057d3b85e78c52
7555,16,right,9c25847e24ac3d8a8d16b1a1099380c45cf54cfbf073bc0ae719896e5013a6aa
7600,16,right,bef4deff273d378ecc4e5e6a6f3c6dc4eed620424b0d2cb4362071e7ef54cab9
7610,16,right,72921f0d0fc0fbea420a62902a2ee9b804e65f13029e1f5f0ac7d5ceaaaffe87
7634,16,right,deea53cda0977ed1fb2f41b9b16173b26c0b0f8fd3623700cafabdf9c733f53c
7692,16,right,1e51cd2eca49d62a91935655e875b62077c8aa1ec03f5f4501d1e8569cb0c237
7706,16,right,a75b2de3b1b4f9b4fe517a57f844599ecd2b42057fd8c772e9c32698505e243e
7726,16,right,763f332a9fbe5c181b598e8007fc8f32ab5482cdf4ea91c3d8d10463ad226ea8
7744,16,right,f49223587050feb7d96e797a72eabfe21a31620f41d2034ef25ca0a67f051344
7752,16,right,1b5650791706179ebaf266d668802dbc9c4c85116e87830d382b177cf536df6f
7776,16,right,ddd5e5bc541472f2701de0db7d5ef3de564bfdda040f308ed2ec0b99964f62e7
7779,16,right,aeaf5b38eac0c2fe2f7be6b48538a508f680be25179da9ecd096b3590c45159f
7781,16,right,bf08bb67a246e20e7930cacefc58852a76d2328fbef40115212017e9a954a00b
7793,16,right,26b2c724d1cf4b9194103bf0f0909084d9a562976ea560d86e8b459c6acc5c76
7797,16,right,00baaa51a4744094589d449ac8125c78af2306f8d7112570c4cab722ce47418e
7810,16,right,26b24e68453abf6f202b906459ded6ed5efc5284be33cb5f0b3220338f693465
7818,16,right,9c163fbb4101820cc520c4f9d1e4bafbc3df12478e1283db4cb35c62dd374b7b
7835,16,right,de71c3ed83d8e6ecb459ab4e92e033515bbf33cea8507c447a98ab4f5b1f944b
7864,16,right,04431f101a6f79232e04bf7e76bbb59e5f6531639745363fb4d54100c445980d
7875,16,right,777c524e9ed3d063b09a91c3d7c5f25c97f681a2d61b74fb3fe834acc0e3c467
7938,16,right,582acb71beb41eb4f667446536305ae8d7acc844e1827d2df679c7fa0a1d989d
7940,16,right,48dd1e8c004a82cd37d712fbac8c9560a9739456364292da10ca1a484e8e2a0d
7944,16,right,48c70f1c1f24aeafbb4e9e796ad9731f26e81134b430845f426de60c27d5c503
7955,16,right,71c99a723fe78a5ec408bf005b8dd74927e8355e5f5ede2fe5d9fd977ed21fca
7995,16,right,4fa46b24e586b892fdceb02d5869034d5766f8755c9c00c55c21b24a4e7bbe6b
7996,16,right,f9afe481f5eaa2a4fb53e06bb90136e0cd63b3e6c340d69117a0c0ddb069168d
7999,16,right,4e04f4c5264a25b77b079de9b539fce4afd1672be494f56885e8fa85542bc7e3
