official_index,displacement_pixels,direction,transformed_rgb_sha256
4341,16,down,255282eb5a8829a4073ff6e4455961ab6422ed33d445ba0b21572a1d27e34d87
4355,16,down,ef8f5175c4c6c67610cd1c0294a2e0a28a38c3f714deaf80b546d0b41c1f636c
4399,16,down,d8da0dfc35cbd7b74ff4abd13892aad83320ee745e5a7264b91cbc360d2e875d
4403,16,down,4bf7172859f4160c6d1dc1937936a378816947a58cfa3b98b80ebcd6ad6af596
4411,16,down,501bc41f37b0398bfaf82ad7e24a9fcad392660e102823b4d824cbbda2f388c7
4449,16,down,266d1139d972f2eb43832eb1d889a5d5d114d0eb555ffd7247c8a246e9c4e23b
4463,16,down,901c96ddf62da83c331ad4e35c799da4d034af598da4b33e84f2e60aaf300535
4531,16,down,21499ebde3b1301eb9edc9d6e203517173850fa1d23ef4744f9c146e377e72ea
4539,16,down,aebca3c4913541b16c029a352a75184776498e0e60c9d2db9546a9eb10318396
4547,16,down,f125ac7a251be9a9616f0d1d19de63fbf80b8b0fec718a8e66cad9f6b8814b39
4552,16,down,f112bd344c3c4bb71cb8be4f2859392b2fcb071eb645a09de9dd09e3971f6969
4570,16,down,f7ca5f34ac34538bbb577adbc63c651b4655ab566520da5805a39fd7e38299f4
4590,16,down,b94425e2a0bbdf668098200477680a700e4ec3919834fb532a72b0ec25e31138
4609,16,down,8402eb8ab4ee1f705d35747072bf9809afe2c2afa98f854cc3b378697bde740d
4615,16,down,d3d119888b410123fd519544213d5831c8e6308f46fdc27748dac71c460f4463
4617,16,down,1f465f8ff0e561a493f17d9130417bcde680c1b0eccdaedbec3396f4a5960e42
4620,16,down,9f22b53fd858a5233995b104b1c1a698eb2919d5de7de6ee72d6bd99e81916fa
4629,16,down,88f33ed4e884599e649cd9799767ae021004ba9f26da9eb994d57d502537c57d
4640,16,down,2937bf726fcc9d77f3f077d8b53200f6bc18763b388f8f9a7ebd956f6264ae8f
4642,16,down,a27c72257ddffa16c18ea62a629352115e05053ab7c4ca1319f2c9a9a90ceada
4661,16,down,0a29ee0e0ed528a20b654d44642890399cfde8dc411e0b7fb3520d50cb12120b
4662,16,down,c97e57a247140f3523d7c391b1157b5bc84349602ea8a5b8c2ee2302059e690f
4675,16,down,8609b5c0a71740bbe25790d0e2cd8cd8ac7e2b925dd866aa1dfdbd210a9c6296
4676,16,down,277752c33261355d03ce763c15b9545e88d774869d3b3d36dcfa941fd8bc30a7
4704,16,down,459717b9105c2693e4d8edb9a73f5f92a66e173b53fa07f9e2212206120cde38
4723,16,down,b4aca2c35e21880689fefb1c08a13cb4343da735a9f8891aa5d8764c9a32c375
4731,16,down,6f01051d91590fb2db5ec05aace183e90ff6e14c17021d73d3f3f6ae4f9e09ad
4735,16,down,77036f6c2ce4a200179dc41a3232e4045072144a8436537efd92000a014d551a
4740,16,down,1a7f19f2bdca5b1f83421ac155a0ef742d883583d88bf8df285653d2a3040268
4746,16,down,5fb6082e60b3258d3bff154a2fbe894edb119fb27624508d8359f03767de4d14
4748,16,down,002de12b6bd509aa8496121b480caf870c268ec6902305c84089213264cbb00f
4754,16,down,3b5449ce3c1ab4d1a5c997c2d9128bc76cbffa5c996c43db9b7f253d9aa73997
4785,16,down,103e11733ef105a8935956711112ba384de9cf62640c229ea48afbc3bc43cb6d
4791,16,down,fc5ea2024999c3d6cfa656c6e9640b02bfc646c3250b97970843d2ff8bbde39e
4819,16,down,c4dee7c3460c98369dacab49baa0e17569dcec79d47b2c862be48cdeb7c71788
4821,16,down,ec34fee3982e3ce3aa67c24936dccbbdfab1518991381214dd51316f0f8269ba
4827,16,down,98147f5b1b93d526f837687e31e37e1d7b96fe2eccb4e6c394b941f3558fac1a
4850,16,down,ed0a0369b8f7f6213f49e62ec16fa71f8caa765991b9a24f92305cbcc1f7592b
4881,16,down,9b346386265b8b7e7a6ce7af3940155db99198d4fcf994368f00420b729b4084
4893,16,down,0b6b0eb405498a30ad12964551a8af2a9249b84787ce994605e8801ab71c2cd0
4908,16,down,dbe826393edb59e865fce099bd18ef1d8bff38dceaabcd79bc6fcd4625d8df69
4913,16,down,3529f99f451380cb88ac1bf8c0cae3b73fb35f0f99d650c0c860df2ca5430a81
4921,16,down,7fadb8168e0ec8119ef72baf848819c25656f217bbac81b277a2b2a6b7384b07
4953,16,down,a8cd543a6677b01e556fc512cf1252d39e3286d3c5036cce4b8b39a0bec28422
4966,16,down,543018e9215de169210dee8d3e0a1438a67cd8824527a381b2242fed9da28b4c
4990,16,down,f76f2108a771380abf6553d8e249ae90502d5ae6d0c96925a1ad8823280b3586
5000,16,down,84eb6ab152bb22bd84c998702aff8f481521cb50813bb79619324207a778787c
5030,16,down,b8dbee1a1ea51fa7908a90487da3b606879bb05ac2d709e923ca374dd9b32192
5062,16,down,00edfd69815cf6c77e4511e29e54bb7f2cb142e50e5ea7c836206213acc67bbf
5077,16,down,e37b328cafdff37a258de1369f0b03182804d9fd5f1329467b81f873f13b70d3
5082,16,down,1cbb0832e11eb63917ca74cdc872139fe8b11fcbb1a9165461d38479845ac9dd
5092,16,down,fcf164d8666f7078b6b339983df70274479a71c6a09124e4d98e6471d758fb5d
5101,16,down,420f86cdf8392855383276f56b094486b1687445454e28c6967a797c8c676f8f
5117,16,down,73a2c4cb9625e01d2a4b6117b4fcd6ec290bce9e1794ad1923e64223aa1cb5ae
5123,16,down,d0c2f32cb6a54b5598bb1700aa7305415b394da04f7966df9334c0bce54cede4
5135,16,down,f4656061d4416358ced2ee355b4e82f6be2c7086890d1c04187033053779bbee
5183,16,down,349aa0b835ac2bc2632e8afc4dd8dc61795f2af79c1e59e6ba368bb460de2493
5213,16,down,aec84e7d8f83ce195cb242ee215180de4dfea1be7434e65c3fc16dae390399ea
5218,16,down,e1281262885b44f6e44ed4731d4cb7bd780afffb36aea4a1b3140d6e135180f6
5220,16,down,2ae99e6d31f6b7aae8d2d8574d3c4ab242eb97d04907f5ab21ca13a77d3e7b35
5237,16,down,4b58b4c924504f6bc7e84c284b1a18907d455d1e82d88fb4085711ef5d60ee20
5256,16,down,3db25d6c87f38022da544820fbe1fb694d683dfd8c0c030ac4991674fe79a57e
5284,16,down,c6789b69dae3b4af2648503c2965fedeae248c28a83a827fdce1c9337ed7bf2a
5301,16,down,7ca1bf4736de143f01ff9910a9e8bd9d5fd4c2925130a3c861ca27463eb1e443
5318,16,down,7913e48399c867fda2214eec38ae4337f9eeacef2831b857d7164f5c8c9e9bc2
5332,16,down,c278c07894de75d03f6c4deb044e18fb9f88a773dc8a5e9ddb93220149a19028
5333,16,down,58d2b3e506fbc067d0b4f2ff08540ffb14907b1728cb1679a7a44d3ac3fb6d19
5360,16,down,2ddd17e42d7e55b43fb5a115ff8e4d369faaabc6a908118d66a8c32a2695bf7f
5381,16,down,1d46aece0de82b47a5e0c741cc8a2f91a5703708d014a8e86c9071b1d038d12c
5382,16,down,6a008ff2d7c61d656a4582e82c379f766eb22c9c960cf7fd664b5c24edc81222
5395,16,down,0feb72b116a57f944a28c0870966a5492a30f5bb84eac53e110c9ed84433cff3
5402,16,down,619c6128003c7ce30ea96e7daf30a32aecc39f119b0e587631ba1e67532da9c8
5408,16,down,a59bb37f1fa6a43a3d7f7505f72cb98a1c038979de075f2597b59e584d4e0fd1
5436,16,down,89ae3a7f85b70a885da8edd089068c7389c162c269e7deaf72180c3497b76643
5447,16,down,727fee4ff3ab7dd344ea8a86f3684df656d632c45726c6e122e7cc8c44ba9fca
5450,16,down,1a641e927d79277b917ca21a103a3e91b70ae9d56abcc3d6e9bbf8cf3d099c8d
5451,16,down,a886d9f7a907ca0027d5245e82c08170beb8768b145be7d00e46f5f52b99ec66
5452,16,down,a1625aa8ad2b80e30c88d5f01c2f5ea634dc124d5c0f7c9725b94873fffbfc0d
5467,16,down,8de9b22c20295778711d2b2a4dfe30bcf828bb1abcf776315315d903c00afd5b
5478,16,down,1606dc224fe7d70de3529379ca287273bad1fc64693dcd1c24807931e3f11f73
5488,16,down,526128f963e89233093dcd72ec65547dc1fd7a531ed0d3ab2c87ac25281272da
5496,16,down,3bdf7b64dec229c4a91e0fbc53e73613fb2547dba4cc8e4ff78287afc72a937f
5508,16,down,beede4ae7e266c0870c9324a30cd5201f90c159be71d2698cc80f9d707a5fddc
5512,16,down,6a2d71089d939ea7da91cd761145d49b6c9be7f385b52a458093ae13e2e4030a
5525,16,down,4e2fdf15ee07cf710b8bfc39ba25d3bdf438ee591db513895847056461545c82
5528,16,down,5d7edf5eb69453bd8ec07f3c187b46056701476fbd03e22de9742d9dccba48b9
5556,16,down,3bc85402ad52e7518c574651ad33892e21d6c4c40fbd0637c291ddc3ce40b07c
5560,16,down,1bc2e9056b16e4cca6ebc6c69459869a094e7c16eff246092115a53983310954
5572,16,down,300790d0425c2047c7184d5afdecabea520d9493d8ba0418a379c7820124e721
5580,16,down,d6e86da082444e29c8cdf62370bc96f3adafbad8c80f7f2bc2dc2f6bba77d8fb
5590,16,down,da45bed356938da2ee192a2ce29c55947cc5a70bce622744e605345fbd63aa51
5623,16,down,f9444283b6bf358eaa406e10768db6dba9edd32996f894bbe6ba01ab357eea1e
5677,16,down,e1fb82a2e66b6eccf65beef95c1e0155b2b1fc3b27e1435956a0b5a1ecd9b565
5694,16,down,a409deb8a5c2f22b942cd43ad5ed02058394cc87ec009a2bc3444af018e590b4
5701,16,down,b44a6f9b1dd84e1711e0609776bfb6bcff02b9d1352122a6bc0ee667a206199f
5705,16,down,6ca1eb6efa7afc51b5dcec692fea33fafcf25577bcb70ed38d5d881db2987b1f
5719,16,down,46c43cc804dbc447106ba3f2fcb2ee4592e725928f29be7b97df1e7aa55741bc
5729,16,down,7073671cc26fe3bf7e14b4064f4ee4bcc5ac83781293f53983b09d615a749262
5756,16,down,7543675e59095f62ea9320f73f70bb60107bec244d47000fdf93b1c178770551
5788,16,down,90268cd57cb79632cf72ca03f34eee084a98a405afe89792b78b1a319764ae77
5789,16,down,cafd3980895968cfdf098bd94fdf288270aaff7840b982a2d7a50c0320de9c53
5824,16,down,70bf40c63c97a12b3a7a567adae27ae4fccae9804dfebfb59653bf61b4c52349
5848,16,down,f4b8d6fb8a9678467859aefd5dc0cf9a7851713b6bc838458ae4f0d9bcab74bc
5851,16,down,77280cec94e026903be9b217afeac5691e07c1dea35ba53c895ddc740bcdee19
5857,16,down,2011c5ca8f9755b15780ea08ff1f7b34970e59395889c1a648db808cd11f139c
5858,16,down,3f0747dacd4e4f9d83f56d5db1eda2befcaf75325ee5cb699b46186611cbbf5d
5912,16,down,dd8508f9756f392f971803c9061cf641bbeb995da39a671721f4cc503a1738ea
5915,16,down,97a6d1e01a23265e979208aa930470322ebc770913cdcae62264dffb8c9b5d37
5918,16,down,46423f370a54b4fd3a769100c3ac5a20b79e25379161c35eaa465b265e1f320a
5924,16,down,0b4cc4893eff98605bb5df2fef3b96aab6dd766fe7a8b9f8791648f08e191106
5977,16,down,277d4e51d7d9dd26cb946ff9eb5a3a682cdd71a27351984aab850689a4ddb848
5981,16,down,a80865e944a2ce87fecf479e2823239c80351638fd6fef47061304882e2cd4d0
5999,16,down,8de5eac04c8717b3523dde1c2c1bb12760387f083d11225e546780f6f0eef9a7
6028,16,down,ef1fbe70e1c2611396797dcfbe3144c44ae6ccd3cbcf09d6c4fedc7ca3586df0
6033,16,down,ce030ea31af37646ce906489a5557c57a7cc9bc90933bf4625cb6b369a8576bc
6076,16,down,937817861222fbb71fbaec8eff746943af1c27ef22e4850ac00eb6c96d138c17
6084,16,down,28638484fdfb9adcf145ef51445c74d71585adb70c2ef490833f6ecc25ec9be1
6097,16,down,13702a8257116c626ecbdf5fa3b7c37912ab1a16bc542ca6b71a3892fa2d5326
6169,16,down,2d6c681b5177d4b1acfcce4887fd1348e37143fc267ae2e52314ead1d81bedc5
6190,16,down,61c5aa6a7022800f8461b021a26737973b6eb74cb50c7d3075b7f3ae5fbc4338
6224,16,down,98a65496991b0a0235fe02438985636bc0808e000deab5691dc363dca9cfbced
6244,16,down,2222357886d373e0dd2eeb6955aa6fc4a91f4d7546d5d9227a21e1fea78ec544
6264,16,down,aa0dee7e5af93ea8c12d97a57b26a7fd45f7d0f5d57efad32870473272abf727
6271,16,down,f4b59746f297605470557960fd6f9bc792357b8c8a91078d7439d70bedda91e1
6288,16,down,f8ac1000de43fff9c4d2f75e16a303fea9efda26e0afe6701a8e7d2453dd25d0
6332,16,down,c25f0cd45f73e3e21dcd46d3242443cb2ddd3761dc0d78f8422a5c364cee692b
6349,16,down,e0b83e5cd62c3d1a11edd1b88372572d804b1fc257a646d8ad02ab918c3be920
6354,16,down,91f822d1a17c458a75cbd9d2f5b5808bacb7859f6b6e289214b6f720b704c919
6358,16,down,035fa49d8d9ee31992d4da848fb861d99eb1aa0f748ba4c0d23b377654601c4c
6381,16,down,e823be31aac59e91cc15782dbe8e5097be16cccebad1fedaf262a34675829e83
6414,16,down,7e62c6943e818628e4c362fc27dd49f00f95bdfdccb99874c491a6110a13178e
6426,16,down,d499b263bccf4778e22f707d3e1f89ae1c69706bb64f8cd019de098995c7c4e6
6434,16,down,2cd02e4faf1eb64db7a1ab072ac057504d8595864608ca1428166ae1037d63a6
6437,16,down,093f62861af902c61ce8cedbec0509747acc532c95803d39880a129d9f582ab0
6455,16,down,3862df9fee5d2fbed7d220d7beaa4afd7885736489a7b17a57bbe50a2385cb51
6490,16,down,36e60566af1cf12a3ed84a87799a18aa7cb0423f6d0d9e3c11836f3cfb07b8b6
6503,16,down,dcf85cf2a213f2ce92b8d27e2c07a15e60a9cadb1b55173fe0c7efb0c759944d
6508,16,down,ecf22dad10126eb710da440d00e08511b34b388ee5b9878c96bc5376a2dd2921
6528,16,down,3a3d5921da1288501240611149f46e25fd5f1aec88bf6a2377317d0a767e3e0a
6594,16,down,9e1882e8aa4babcb299b2216430527de7e3ca7ccd90ffb285a1eea0ceedaff23
6609,16,down,f5e4e9a48486ad26a8bdf3ec1f68ed64896465b077d8116d54375233d09d25ad
6616,16,down,9ea86d6c3183372cefa9795c4c52451954459a581a9d9f69e65ba163619c7648
6650,16,down,58c60d98527c953d4f3db8d22704a8e721d099ffb2d625b4c1f7298853ff5fc6
6689,16,down,d0ac3c3840690d8f8a82aa6834bb3b1f5c29764f165618cb420d51b2bd77b856
6692,16,down,43d26634deb1b0d214e9899466a3ebe9ba5bc824f491a05dd192776037319764
6713,16,down,0bc83c108a9669eb571810f6a9fd7e68b0dcb8d8db838bfb5341adf787c3238a
6716,16,down,33999dd96d459d31f2c7cae7f169107fa222abf30529501f0c148fd0100f2921
6726,16,down,e3bbeb706562bd75b09f7ddeb097a00d51af23bc6c2821353a30dc25f7f3fd95
6733,16,down,d2adbe02cdf66e5fb3c9a06338369c34631fc941461c9966f4a3b1d3d3bc633b
6772,16,down,423740aa3dfee83b93373942525290fd42006fc6109a931b77e96bd4cd330d12
6805,16,down,386440fcc05cb85fb04d44cf5d5deb71f862d8bea43f570a00e14e73f37bc9ae
6836,16,down,1a3984089ac18a4d14842151f236e4e1c6c5a26b588b53d96d809163c81df0da
6844,16,down,a161db8348a2df1cbc3f9aff540fff9276f071ed776a855189e955aee6730413
6922,16,down,932389bcbbc2fc9e2d8477bdaf7a67e94898c59d1c986263755305a3c042f0b8
6931,16,down,d7df7c9f093871fb8023dd0cbf9ff7bdeb8136823b702467782597ffcd86b99f
6938,16,down,5dea874e6376bc405623c6688f9797b11c43f675ecaaa7ac4d9d421ed7c61467
6952,16,down,09059456418cd5437145135de1f7730d4e8ff2d2e2863faa620137fb47bf2624
6954,16,down,2dbc70ba3c4ae006816413477faa1561cd6a57ffd589d15f3e563f1b9250737e
6986,16,down,2843d2a809d6791fa361088faa4f12ce71e829f5e3a9ea3e5e7ff9dbd3d99684
6989,16,down,a62003c7455a670c0fb038fb7115745d5d01ae515e05053e564c0478a13e29a4
7009,16,down,4ac69a89e132141a511cb19689d6fcc251625c6c8ed9d52610f46cde842e9164
7029,16,down,a54b23ca50bb7809278bdd1f08f78bb9efbadb3548b3a6f76db4f78904f2f06b
7033,16,down,ac868e9a52ff769348c57c9327f54fdc0573b58b36145c5e071527707b1941d6
7041,16,down,796078eec77c8089c1b2d82bceaa2ee47b9675403556f2e8ca6dd360d5267d19
7047,16,down,1290f09bf982426c0a1d3159de2ef43adf3de5493294d9abc304c751c4634dde
7081,16,down,a15354ccf546a22a513586840a9d794186300c76039ff970b611e8766a497016
7084,16,down,bb69cb85681e39b7223ce3655cc55bf8ef8d4e617f427a124af6cef0f1595bd7
7108,16,down,e6b3310f8f4e8e680277d62f4453df7a0cd4a36758315d851fd0efccb5ab0333
7130,16,down,7a53f4089046b1b459d0cc74a02639e5ba0212ad5a27893267329167ece0cd84
7138,16,down,53f8314ce8d1f11572db06af384e12e908b2fc23eaab08d416a278afa0e1ee3e
7150,16,down,1e3676c7484e47b9c3908766233d6d4cc17e8d96832d64824b5b67bc5de585ae
7202,16,down,53861f0c7cd7899aa65345d898e0b12ed366204783e44c0811ee8c184bdae524
7262,16,down,c9cd092111d24177c0e62d23a7264a533b2a2713ccf4281604ae45920e3c0b01
7266,16,down,d472dbf6e7085c4df8e785f6a08bf6c766fbb78a5291f898f99d854701e1d4df
7270,16,down,ae5e3d5eaf4db70faf038a144a1428a132411d295611dd4f24b3885b812e33c2
7309,16,down,aeace6293a0e658328c5cd635315fc1950c1fb311b76bc71971d8c27f2cb340e
7320,16,down,a031df9ececf295dccf85baa99fa6129231cb804f0fd844d647c4d80a07d6fa5
7338,16,down,ac40c56b4533228479daa3eefd1f23e2c0e23fcf65157ffd72d46cc7b1a12f9a
7372,16,down,077926ef7a0321da24b1d21208ccb0abd23fc7d8cf86556820e0b83cac3f8a99
7373,16,down,b694b79cd4b67039ea402275dfea9ff40470f6ddc0b299c5dd0036df71ffd2ba
7380,16,down,b24461bf6f03e6b3996f065c0394fa9f13c5ec45c3fb4a81a6101b3939fcd90d
7390,16,down,c85138a2838afe8c7eef7474f57e1c7d22b06aece23ac614abf155af843a07ed
7413,16,down,5c6a3d54c5bf04a9f8a2793f4a957ed567bd53716a7948f3a7eb5a4bf045492b
7416,16,down,1842aaf6610a2cd879c974f5ebe93a41c806e1915b6fd00f2d4ac10033a18bb2
7425,16,down,807ad8ff000428408d8136ce87a1ebe6d6e3e91e6605ab45ab3e1a0f25a15984
7446,16,down,fa1f3a0d87fa8d910b572aa0343483c08b798ba54f7259f1ed9d29d372e244f1
7460,16,down,255c201b551ebd52d09e188ffb6aceb2d433bb34a2f084947b9b825dacc19651
7465,16,down,1d6b4e2508b21c0eaed255e8de4d0c2c4fd2fc362420fecd3ae879b8ebe349d9
7474,16,down,1df9192ce1c2d19127ab28fa22a2dbab5ccc55be807407a7338ae87fb5a6274c
7475,16,down,b7d2bc6fb6ad05fa1f29a82b19471301a9613ffd89b7c0fb47318936a975c5ea
7476,16,down,ff60e40ecad1cc208869b7c8b1b91d09fe9df6b31b21040ac606b3c6b0da29d0
7544,16,down,908dc7b6cc6510a5c6fc77c5d5dcdd2229f8aa37ac9517a0b0dfbe501c276e21
7555,16,down,f9150ca826450deb67140fdfe8f9b4601df1bed78b6082f7eee0b9fa2067a5cc
7600,16,down,85fb5df3d3cc76e3a3898d82cc1b6a47d275c4ba72d9207f3bf9c9cc0db43166
7610,16,down,08a4e1408585c7467176b60823b2321ebbb3369494e8164fd57c7a3600f2b2dd
7634,16,down,3c548fc21b00d5b63cb7ca89d7243de70017829a7544e95763de1ea6fcad5a2e
7692,16,down,f68f53cce69e848d9e0938a58f94cafd895cef401e58116eec1eb428ac3363fc
7706,16,down,68005865c38e57dc5dba38559218e4434278bb1f4bd7df0950c9a780917fa7c5
7726,16,down,5bfad0b198152fa495678bce187e7d73d0829eb64ed2d4814b974fa9f78cc0e3
7744,16,down,654a6c8d468218f091a6ec8a91457b55fba5bc9f00988915bd9c5d098f0c1afd
7752,16,down,d2fddc19d52112d6c925b8121806a436a74318c9ee9ef095a3e9495ca5a79f79
7776,16,down,54e33e3485bf65e16361e8fccec717e79ea3723733141f6394ffc8d660d6822c
7779,16,down,15c2f640a0005657e0c7ed5e2266d56d298a8deaa359484e506e952c4bd7e600
7781,16,down,fbd3f7287ab598d149a23ca2478f3f00d92c656a926cf0e3ed252d360cf1af82
7793,16,down,95fc2bc7e87649a4ce9916c992f83b56e352d00a696b34de6bca30cbf3dc0c80
7797,16,down,59cbfd9907dbcff9d29092be4eb86e667508c965ec543d35cba84db9200aa864
7810,16,down,59306c0660bd20f1e06c025280bc28cc1c92ca0eca5d0718a68bffbd40793345
7818,16,down,4c21dd1982550f84feba9a48bacb01aa95b6ebec0f169430e3081771f9f4f6e6
7835,16,down,3260eb04a02bbb10fada2aea2f76e0b8a67ba759045564a81ea5eac8365f2a91
7864,16,down,060580ff118d96e95fb253796329ff6dec9fce2f3c70bfc75e6ba19ad1faa244
7875,16,down,6fe6df858305685717d0e66c51df5d4947d790d2b26b16ce31729f2641e25036
7938,16,down,61009a1a5e9f954f06b2c5e5af425b71cc210e987731c7f765036c2e4ae67e7c
7940,16,down,433d8fce4e6ec9e2bd029363e379e40624bb41fc219832c93b461f3f8d474df7
7944,16,down,d841e6aa759a6a21206cee7f46616c5ca150d25024aee7f6cc4e1b0a2e74f76d
7955,16,down,5d737f0b720da38c9e0e291fd484619ce45d01f73a3393af9d3e064f8ca4c3a0
7995,16,down,53f28e1adb609e9e865edf6f47273b77aa8d71ba1dcc7c21c0a906366150ae25
7996,16,down,b82ff328bbc208212ac864d6cf964951698316be8903a788c5b915a659a4e288
7999,16,down,27dc1c63d05321c226b0b770a5247b87b4c26a9e7500dfb327eb110954e94b39
