official_index,displacement_pixels,direction,transformed_rgb_sha256
4330,32,left,1b328d24ad97814c4a9b2e6080bb7bc729b4dc09dba4ba3268dca800b4b4b204
4341,32,left,994667060f4d56ccc285e1a948fcf7f919a6df81398ecc28c90e034b8555e5f6
4355,32,left,c71583ed78f22cc715ecdbb6fc99eedd15b65f05f860a2d6a9190b216c214928
4399,32,left,ee3ff5134dd74294a4f97a892b53a690dd0efdc4028dd088e1732b0ac44706de
4403,32,left,ca99882a352bffb885c03f2dbc7df486d0f1ba648d1f18d4739833e29beccdc8
4411,32,left,7375c197dcc6ec11a21132ce180f35ea4271713705e4d536e39ab594e467a4c6
4449,32,left,95f79bb5aedc47c912945d1f75976949dd1e662e267de1ce665ace981fac7b60
4463,32,left,f5a67ec7d44999f1276a55d15740b77641486c0112afa2fc1c919a924b95472c
4531,32,left,a6170bdfb8038c1e573d587e7b891f2360938a2ee61ee361f51d371af8d91825
4539,32,left,30ca40723274412cc67869a6eefc4222263f394558183f2bb34a78c9e125fd1e
4547,32,left,955364c59b0bd09be2b2d7da2c744f41b4a4d9d11618b97e4aedba047c46a524
4552,32,left,12c4ba42017eead5622e3a621315f1da769c59c3f6f7d09fea0ccb548a377b3f
4570,32,left,df034d7547fd224a8650cadc61aa7f1c2e69e4c0dc1f48a4a68fe34751e15769
4590,32,left,d73a4675f74bdf8de60b9ded99fb8f0252d635b5b20e39057b6d6263c7a159a9
4609,32,left,653eaee881e12c5d5e7b245c2616a0a99aa8bd514b7e23043841154eaae4c2a2
4615,32,left,04d5cabc4a19eb3650a80b578bc981cb5578aa1082c9d75e5ea9f09738e9fdd3
4617,32,left,04b8e01b10027618dc827696fd8a1fecadf66056e2bcb08666296e84558afba8
4620,32,left,79413abbe72b5969e941731d60fa9d988026832f81ec3799d21d906c203f52f2
4629,32,left,3c50f35f9ea9a3fc5da4da7d61644408bbfa90f0e07160eb71a47b069d1148fa
4640,32,left,e9df65e2159e1da6b1c27c02a39f29cbf622f2aee732a26fd0f26270623c2410
4642,32,left,3d241d3fb7f18e5c016d557ec224434fead0b741ea2b3396c8cdb903b4de409e
4661,32,left,cbcc252bb906401e3cfb7a02e0c4745270d51444632f69a4dea7514acdb48b81
4662,32,left,e0170eda9164f317c0599e6f6e9c06962f6904ac9ff81e0b48b072a3be93a99c
4675,32,left,6a72c7ef41c7f782d81f564ffdfbeccc9161f14d4975cc29e482878277c2459c
4676,32,left,0314ced2a0eba99bc3241a68b2b164db297534117a5905d1c9dc13ebaf3fe6a9
4704,32,left,042619b0be81786815c862de7ef40fc2522e012552c2a5041226cfee603ba6e8
4723,32,left,dad3fba2575439db958429f62ce2e5ee28116b4f5ae226849acc86f9be808b3b
4731,32,left,d6bf517e09e096711c124e137c1d062dcae2065c8192dc63e4d22e7f5875a15d
4735,32,left,a5d8ae4ff14d32f68759cfd7dfe33f3262e8f36552e7fc1571d3a395edbec287
4740,32,left,278793eec9c7831cebd775305ef99afbc4b8014b3dc0261d2175ed58cea9497d
4746,32,left,11a97f4bb749e13920e95e0a1c112ad0fe10be798fe067c96333e606dd8168bd
4748,32,left,f3413daa1ca4f3ca4b1dd1cacd783232b491e0d77cdeab560b8d8b28173f45a9
4754,32,left,99ee284c1171caa7f331d8b2468995b46911e59bd28175bc0cb1b01da323a845
4785,32,left,7830b42dda6645bf2a95940299d8606fcdfb76e63dde9102643cf7e3cd422fed
4791,32,left,893e7e8095d3e890f341dc86135a90aee77c67ed91fb8d61d6751a3e5d5e4195
4819,32,left,4a341ba7d2cec4b41d08de109f183c3f66471cfb8d774e59009cb7b1b003f050
4821,32,left,e7c8a43c3bcd9fc6456707652fffa2e148756639203e86c59c96eb8d71aae25e
4827,32,left,6acc30385dfa18cc92ccd1673dd3dda24a77fb357a162f2c3c031407023f8a03
4850,32,left,bc4fd5391f0b9faca528dadfa88ad5a3424b5f601c0094df32b3cfe6552d4ee1
4881,32,left,5d263a4fb2cefe43cd167eb1ec130e3e8e4f6e86660045640b8e44ca6c73a067
4893,32,left,f92b6ca8f17b862817164a90c4ebd28d9ecf1ce3b1445dc57e7ad9c25f996d41
4908,32,left,e2b4c716e9ac0c6f84512384062ab11796f37c200108084ac76b748e5d3c2901
4913,32,left,913df0c15b0539e8a98697cd5b15f4a294cce6055c524de90a01a67e5af3af68
4921,32,left,e0c6685295b32a28f2b7fb2dcea6964d6d062993db6584659ad739f6f595cc53
4953,32,left,ba59c81d56c2936690dc0b9f388521a9285c7ad94ba0690950af43533b167240
4966,32,left,1a406d34a62b6ae31f055a48c7d5da3964144538add292f417d77b4e832ba886
4990,32,left,b1b4d9e609afaf28ccf2181f096c4cd42c66d2a322ed3dbc818ffde9044a29f7
5000,32,left,585d38e759b99ac571ff8f33699a4882d7da1027736328505cbaf21286cbf9be
5030,32,left,3d9baba85073cb1d64f2dfb7aefbf953fc1054b1656574c090710da1dd45b2d4
5062,32,left,183637b87244959ec0864212d7a1c68942d239a35b8b8580df8e070c59a927c7
5077,32,left,258a6bf63ed9b4dec1046475316b5471539475fcae372dce07f84bd121baa4e1
5082,32,left,272f851dc561f80c38af63603c69123eba0028d11d9e26b4de75bbb518155029
5092,32,left,e6795b07cfe0d3e607a2762caf77829abe9959711fd741418fb9dbd970133f2a
5101,32,left,f8177fa3f1e81a2bf04270d0b72f6adf83ba72e7fb1f6b21d0fd6ca296f5dbce
5117,32,left,88fd86309b52970351ada766c549e13722f148b05c490a4e3ff5cee0c0191f87
5123,32,left,5735f15d43cbb1de887a9fe4e3c9452ac99c9076a5ea1057baeb2532e24b8f71
5135,32,left,475eff231b82b726a792ce7832d9aba5703f965dcb08bd218dd30cb3e0f74af2
5183,32,left,89f418a0e10382d6d986c209b0ce098e8c970a4090f3fc93260e3cc44f020b0b
5213,32,left,434cccbc332f48102f0d46263db7d66be734546a769f55390a9cdd622f8486f6
5218,32,left,72f490ddf1fc863c7c5b92efc7674ad193d904bb624d0cbd02faa31181a1d2bb
5220,32,left,653dbd2421b3fb60e667de1fe64a0ef5e9cd5ce7dccfe01de0b752f6d0d3efbd
5237,32,left,50d49c4def828df79c16e2885a4def5887fab35cd5acf7525e2a0cdd942de13d
5256,32,left,b660a43a1f3528401f21128e64fd70218c354567015197eb5724c19388a6dba3
5284,32,left,630695c621404a8cf4e91a3f7570115c66f4e90c154201c8d3fdc12d82997dc7
5301,32,left,2c764fc63929a45be4085a1be0d4bc1cae617f8d9f291d0ce2b6507a0db3b297
5318,32,left,326d41eb20d9b40c3005ede63aecb5fed7c73e87e78246c3cd6c6731c9933fa7
5332,32,left,6fb8a043c21d4cd67e5ce45417abd9d7e05444192eebf9fa3aeb979faf01951d
5333,32,left,43b284e52a908dd7259b35c50f63428c91cf5d00641a3782abe667eb7875e0ba
5360,32,left,da2d28ce042ff714b1affd08fb489d54ca7049704e109b25eb352740ed74839d
5381,32,left,a2c5fc9b08c0228f3e2aa1784da20fd0085b566ee71729058b3a259acd1a4bc8
5382,32,left,07db0cb34943606239abec726ce4386b95ec9f518a5a869adfd884b46b10e0e9
5395,32,left,0fa78ac21fa7ee4a7dadf09fdc02083aaf160080076163259fdb5669c5aa237d
5402,32,left,389737adfb4a83f7503416f9af6763ecc8c683ff917984c4bc05294337284f41
5408,32,left,fe91bfc74c04c18c3edaba976b868d2f38d29a7658bceed9224c09ca66e9df20
5436,32,left,c63a2e78302adbd21cad2bc677e4f8d1a0d5fc8a7cf0e350592c850817aeb9ac
5447,32,left,99f428925314c01ec3fc7351611ea22aefaae5799bd9e8fe34abb82d0c8e7d42
5450,32,left,a66d1ce7b418d104fcf6b1fbdb0cd502cddd20f16987d08dc8af51e3643655cf
5451,32,left,2fa063595f56d2d5068b535c0e948c48bf6acd5728557398ee621ee8ec830bc9
5452,32,left,a3bf8e7a5956a7a25d5ea299b9368a4cac654ba83bd1c202a46d55460c3b026d
5467,32,left,801c63627cb6fa765356e5cf78da095fd9f05b0d601d386f18756350c5f523eb
5478,32,left,6304f5a20f5decb7f21c4c79784eca6e435f9ec2e8867164d968f476362384e5
5488,32,left,2e71aa07b933aca2797baeeff4786ebcfc63ebc1ba9cc2757f57f632dbbad913
5496,32,left,789bfc1c61bf9fd16de6d70a744a0751b8da136d74612ea07b68af27003f9f1a
5508,32,left,4103810e21007d9b7fa51f45847f655fd2570e1bb507ab5bb6413923eb842fc0
5512,32,left,1d2799d409cdbcbc4f8c68c88f4889272dd8a9b2f00149591176ae47c3458d8c
5525,32,left,796bac1574db0ad4b8ece152d0f454f4f60c1833b72433e86f126d245ff12ec6
5528,32,left,da9d0d2c7bc7ddda6dc8af412993610d9f2bfedb5980bb2853800c5bde13031b
5556,32,left,1a9ff317428f1cc0e23fb1131448fc8ff25c8400eb2861cee090930634ef773c
5560,32,left,62a3724606ef23b2ff7621bcad2ce92839db1a5fea3369fcc5922e2d15fee36c
5572,32,left,5883dbc7a52c64461cc0864df72f8def568135d6f1239fcf46f39c069a5b042d
5580,32,left,38f8e8b59374d6804e6be0bf152eb7b7286f856467fb87f04f2f0d60edfd7c63
5590,32,left,a9e1dd843ac19f14f8f93b0b38e3b038f7f5cfa27bf23294fc6027f5a5005a39
5623,32,left,b0d78bbc206831fdc6a2fd5c9b57b02f5d052b613150d3a72ea77590fbb1b868
5677,32,left,aed5cd202653eacd05f79ff61ba03a610dee8477ef36ff6cc632220d465ca274
5694,32,left,74115988b1364fd6456e9b100fe412e16c1b6cc20a38beafeffcb798d20e33b8
5701,32,left,ed1fa1f5d23d2f2a09831a8bcb8e2c14268cb67ae595f904478282f88987b304
5705,32,left,4e29b6df321be8d9dc6c5d60f8e11a818a3dd5e299ecbc4401f27253d5babd0e
5719,32,left,73ee59c104972cf6620f56f38c009faf7f837acf45220b5193c387389f2ce49a
5729,32,left,e83f980a00a9dfd1581a7e33619fad5caa7a0bf7b7ad0d5d8c9e7cf65d05aad5
5756,32,left,0936e6eca1f28cc4e36701a85bcb78253736831c03e7481c64d6d06de2c22b6f
5788,32,left,8a7140cfa6e174760203c7889005b211632b9eb81df5d9966b3a0a710f868bd3
5789,32,left,fb05df030f3d81ff83047c57f67ec12066378c5a8a53ba75a917a481abf69e72
5824,32,left,b580fd18a0c6ff7c2587f1692197fe7c98310e365f32f23194f8f8f35f363607
5848,32,left,cd88a4576723c107af9cfb4863433b2d8a3856a0e58b4226082bba97ccf2178e
5851,32,left,5c6bef5235ff65563162b1893d97c7bf3dd8c33113eafe6507c8016f49356ef2
5857,32,left,f442daea53939c70db834c5877a51849153f4169a3a4c240c983093b6ed1f1ce
5858,32,left,94c86db3b750ca26bcdf95ab2e61db05b795abfbb5adc2b5fe007235edd0d9e3
5912,32,left,13758b5caffdbf65618d1b14f12eb811a7b202a5f1ee097c98b364d4e1250bfd
5915,32,left,0162a2ccd951dcb0964658c1338e461ca92fec5306bae7d8cb58911669f0b2c0
5918,32,left,bb45233476e155ac27fb34fe17de9198775bd1450aad09e399ec36240308f4c0
5924,32,left,036bac334096e4a34dca96174ddb1eaf83698fbfd74d135a09c1f588da2837b8
5977,32,left,6553190de238e1d236040391e57e0d28310629a4aec24dcd1fc7cd692304e4ac
5981,32,left,e80d1f0092c3cfbadade3ac334860e7796ee7e098c0b614060e28d3fe737e4b5
5999,32,left,b1f4bb2bbc53d9976835c64986315ca5a862d412f0a39fb61f8f7377a2d79081
6028,32,left,b7fb055bcd2a35c66300734dfd551e76e20280b9237e855ad2da26a6403fbc12
6033,32,left,31cc2b16fdccc166c8ca86d15f32a6e969822a9ae32ebdd89f8e87ddfde2b7ae
6076,32,left,48e70a570bcbe626d8d0b7660ef159666043c7d9cdad4dee95de99a8cf420700
6084,32,left,a7dc518dddbf64891cad020387a94b2b8b39be9a6a6a1ee205f42ad21c6a2783
6097,32,left,6e47bc80e061d0d807b67a229e85b923808aa181435fec9b5397c03a0fd1aed0
6169,32,left,ca190f7b15fd69a22a7133fe4c1689e044469374530651e99bbf7d6b8c2ee021
6190,32,left,dd95be79758a74630b776095420f36c006c68f5b65d79e6e1bd1dabdce6f0389
6224,32,left,c42ed26fa3b1b76a143e9fe7e5bde4cb1567978ab465c3d59a26a49e2f58a039
6244,32,left,066a4c009de9126244fc4d410dd82a9b2324ee0fc5f94f98febd017ad59d2793
6264,32,left,4e729107cacaa586d37f966556be3ce7cf607683b445ec8a16d23213cab0b658
6271,32,left,09e143a3fd82bdb2140421e4d047094509e3f89843572e4294dfdbe34c5b3202
6288,32,left,633224aae78ba6875b95b3161b51ab2fbc6f73989fd90444a22d76b10cbe1993
6332,32,left,b79ebec32bf988b473858e799e7cc02498afdb998cd0ac62cdec6342274c630f
6349,32,left,86e02e067c49684c884d362df577ce4691f1bcd47dc919b73e61060af3014cd9
6354,32,left,6f355da0f71136743183086d11ba80c0b35b6ad279f840e0d8f78f8fed43385f
6358,32,left,a4e3431e0ddb255d185af0670828e1cd95537c0b827a036ab7eb1144d0e11b33
6381,32,left,fde9e0c622c0f7a90f5ea7642fb9a2d406fce4c2bece05e3e2088f97161a8c35
6414,32,left,fe0935d1448e451d04e5f0ff3ba721e8a77805a403b5b3f23f07a7177e628e67
6426,32,left,a7971f0c9ac80f8c879a7ef664ebcd2836246e79938d435b549757cbd8f370e4
6434,32,left,fefb2d308b920c4a40fa797aba4a6e03894488f02ef6b857e2d1f71229b5000a
6437,32,left,a01e95d82340ba2c116b8b4529ac7ef8ea5170b3e869e6541ddff08eb8ab22ee
6455,32,left,9428092e76c52e3bfd9148e521648acd36b04c24778edb26149d5f1204825408
6490,32,left,ec95f9ff92283c6ddd8774d0e5d75203c1218fb2400b01defe3cac89e034cd1a
6503,32,left,fe62025f5ea528ac79c985e6427ea01104c0f8f27ea2fdbad50115aa9bdfb542
6508,32,left,f72d6813e592a67d6ef8be005c1661e5c21ca39590d631f33475a418a89ae7a9
6528,32,left,70b7ca0ccb8b4b15ed21f41963b096b5eccbf82f999f8f772cd13bf7772cdbe2
6594,32,left,1cab6c4c74a1af87ea79ee938822d32f48285217e9d1f7294b2488633ece0e3f
6609,32,left,2597ddf813500eb9d94390dc1c7740a38bf52614755363a3cd97dcf8cf2f7809
6616,32,left,c021aa3e9d6730db7a392e98c3953716854f39f89a4d4384e0450809fe238de8
6650,32,left,8ccdaf3a2e6cbb0d57bc6313c1747e6a7c91100d0bf159bf08bd773fc2a6a06d
6689,32,left,968a5f80029194b2cb51e553e2acc4cc0bb40c52fa3e5b0c1e57e4c8f7cc53cb
6692,32,left,1cef8ad5dc36d0f6be993e66660f36c865c55d5b5dabadaa624f5cf289a9e8db
6713,32,left,cf24d7e093b2e3d0dcf558eac2db966891f9aad5ac9c7cbd7b6d86e22490a9d4
6716,32,left,247fb522f58d33303e6d91e835911b23e572b1e2152eaf5c666f7c59e97973f4
6726,32,left,7e0e779c399ebfe9cd9941505c5a6edf286f554ea42a88f7bc0610623f5d24fe
6733,32,left,20349b8bb01c8b62119ef26d4c5bc918a634dcfbbed73c3f58947d246fc09f93
6772,32,left,30e11917f1778e09520d8efd8dc57c35f6e3feb7498a3bceb9856fd9b4efbac1
6805,32,left,5a577a757361a04a73b44ede3fa630e9360ec8406fcf1a5236bc09342baef4cc
6836,32,left,b3602eb67043e0b924a0e6f13ef31de025d0c9fd75ffd5227beb6c88fe3cd9af
6844,32,left,0268c9142157e0bb095a70e863467124b5ad0f47d07b7dbe02b210d29336e0be
6922,32,left,2c1e59c02502d2b3cc43e5fd746ea99c5f1378a93396c6c383968d34f68c2eb3
6931,32,left,f8542a3ef8c700e68cfa1bc7defc5386a9048c712a687b8f3c1cd6fc3258e304
6938,32,left,e924f43f02651c07e05f0d2d631b3f75c3f14257d860df02bc76512b7c330936
6952,32,left,43195bad353267294e74acdfb2a3e9a41e05330cdc1010c0715c85a3b0486a71
6954,32,left,c685346917743685e3209af013f070beef548eca47282bdcf4e1f3df26bfb631
6986,32,left,f954335da55a8bf60f7476254f615220d120c82a84062c984f81ccef58d02889
6989,32,left,50e540afa135111c607f1f1ad9c5965716592353ea18d4b2b02fdabeaf140429
7009,32,left,0bcf08b9705b144da3325c94e534f01f674519183630904718bf8fbeb59dc49f
7029,32,left,df1530008450682869ff59687e0fcdd5220d4106468f07c72afd946a51570719
7033,32,left,de20400509eec1bd284c96c2b43312bd53686c782af1dc6e26480c84b0f9e1fb
7041,32,left,e005c8c78857b1ae445933a39b3f3b77a4ce9aa58e808e5c716c4e00cad6a461
7047,32,left,c682b50781906c86d26d8ee4f1c3a31ddb752c1a1a928567f3b6baaa4aa3b5e1
7081,32,left,a05ea8b9161f48ff4af2f5206e0228f1a7392365149c7145b90901a25fb665ae
7084,32,left,9123a3142d72187c6d3e4f30481c019536dbb5830d0c32c0438c43b088d983c1
7108,32,left,7005464094980c8415573c6939ffb7473c65f2bdcb19daf950b9c2ee345b2900
7130,32,left,3be58528c715b851cec83ecd02b716006966d644c23369ac9704f468a2cfc8a5
7138,32,left,a3ae932dffe2e0e5361db23b3f2a06ce3a1aa38c7468ffe9b5c790a3e3a3187d
7150,32,left,f855462c15589071390e244e282bccdac0734d9e1a7d8e6068857af5578ab4cb
7202,32,left,e6a4d7abd61a3efde6aac4db053c49c3be9f41f12763c5d5cc04e93e08c2d9f4
7262,32,left,7a708b3908d7995a17aa546458f6304b5b418375ce76da24b2285e7ba92f7809
7266,32,left,c28df2abaa5f22ee77d9a20df23ceb682e4331742d0c0bbfd77145fe5174d78b
7270,32,left,fb4fc3f78095ef855f0023e07bb1e49ba0e35f335bd8210ee079eb37a61d1322
7309,32,left,0a7bcdb39f451e66a894d5148f2641c9cc9e8f751419feffffa3e1f6b23cc592
7320,32,left,f7557ff057311bc97fb42bfd3399d71303e7ee225d84bcd80b923eb2db927957
7338,32,left,79a215bf399716efbbd3782acbd15b6d6b34f16d28a73b7a44f00bc11b03e8ee
7372,32,left,22f8a1c4a9942504273495092df201fc672e2d205042df9e5cb5216a8bac7187
7373,32,left,629f66c70d89c9a4dacbfefe284ba461c8008f8927a249e9264387031fa44b98
7380,32,left,bade9b678cf6bb529774c79d2fe8d8978975a0f771dee3d0603202e73c2b7737
7390,32,left,df94d4de5d3336ba186950926176850e046d5c3aa5aab805ec3fd366630f1f6e
7413,32,left,e59e41b5d9ea1af6378d48bbfb1c4c00cf7cf1b02ac568ed8aa05a2d4f052329
7416,32,left,6e7932493c5a05dbf8e1c8e311700f7833f6710d9389174ff8e4b221d47492dc
7425,32,left,89c9c657d5a6965c41386232289f29d561269fea300e0b13bea2f59d574725f2
7446,32,left,3a4701597e8a9b474118d009e595fc3190f52af7bf4b3ed794101cf8692b5eb4
7460,32,left,66c22073f38602771ed5108b6adad9f75f3dac8b6b91ce3b7f332b19d2e96a8b
7465,32,left,e20c2979910a5e1f97c10518bd412eea0e8eaee376bd22e396085a2ec6a8110a
7474,32,left,6eca609eef00db1edaf23be6225bcfe9f923984a622b7483e04b5bd637d1eb32
7475,32,left,64b21e49eb20b6ee7482c828a90e5bec40d4591f1e60d6e2feb26497f10edff4
7476,32,left,7bdb02ac45ec1cea9fe3b451c934a3337a4a3ce850006ffda4f0e16606d68247
7544,32,left,4e752e161bf72b41914ebeeb707569513186e00635bf92840c29cdf4c9b82681
7555,32,left,ca09bce9a2836b9c08280685a16489dc7ded82a267df40dc839f633ee42cfcf5
7600,32,left,8421b67b8de06f115e1c3e4852b6739d9cc4f5227eaa7bb0584f66723398fcea
7610,32,left,218d25c0faed97d2e211d6baad41ea510d7827c806729a59f6b5c15b53f6fb6b
7634,32,left,0587df91d7b7b05b4fbb86d5716424e8a7d175b0ac34c68c4a4035ecee8e545d
7692,32,left,c6e2b61717a2126978decb0a6a183bfa3b7d4ed277949645b890b695f7ab0634
7706,32,left,6b931637f079753c8ef4af4d1bb8bb09d37b41377a16f28c48bfd5d3da3cc0ae
7726,32,left,ce66e95ed3ee69d7f7eca841adf0ea098574a2bd9a24ded6716fb8516e2810f3
7744,32,left,4c5a10215c3da9f31f26d145a4b9c8053c9e65943dec84e7ff6c97e2d7d65593
7752,32,left,15a329539ba1fd8d346919fa0ebd124a38fd5b69ecdee00458cff400b4fbcedc
7776,32,left,88718b21277c97a9bea48c3eec6b98fd54c6cc3425a622c34b20aee2646d87a4
7779,32,left,0e74dc2b686c0f4f04fd037bfa5f4af3394c711c5fa4fadbe836ceb5dcaf07b1
7781,32,left,3c8a34829d882838f294cdb2417fd15fc22f6be59beb904ed3f65e9b976d8166
7793,32,left,e29e11532ef6f22dc34caa28769951e2d1d3b3297904cf6b0c40b0a910ba85a5
7797,32,left,2a50f48cb2090eb58ca774735797f3a71d760fe25a77d0702d91b5a3504a90a0
7810,32,left,75bbc415e1aad4a4a70c44c74ab0fe5ef6cb2084d7e5ce2059e36d9cfc7ab786
7818,32,left,ff1894d4488940e3005017ca55299702f2f0641a1e00b666aa3762f3c65e2694
7835,32,left,2e1361412526cd0ab4c2011f3849dabaffbe9504b4d210275492808cafac6fd4
7864,32,left,f75241aa17c3cc373e5c16098352b1b09db8bb71eb701a28731da6dab3261537
7875,32,left,b49f32ae6555c65eb63d5ee05aeb82ae4c3c239fe9f42f14f82d0a5c4ef71753
7938,32,left,f9bdca54c5997ba06bbc23a9b1d6a6ba1511f0c2206beedfcf5d643f4d3f1407
7940,32,left,36752d040440272fdbec12237b3cff4872b22c973f323e2397320fdb8b5e2602
7944,32,left,fd84a93a00a549df819bdbd34899ffbe620791d3677bee33c508082581cb776d
7955,32,left,20ff0575b40c24f668b2c89828fca37b91adcbca04ee01ac607ec598a630b588
7995,32,left,aea9e31f15d1242e512fb5cef4b004519daddec12a3d2a7f163b9ea46f3da7de
7996,32,left,b145146887a33b09605b74cebe727f2c1101c8655650bc7eea7b981722e3a047
7999,32,left,9142dc3a62f1241eb30f74689581c3da57e1f5a9c2325f1fd19fe448d31203f7
